Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Egypt,191871999.9912,196126000.0119,227144000.0004,260612999.913,284845000.0944,243810999.9968,244055000.00165,281378999.9026,310146000.003,330809000.0511,324504000.0824,360923000.007,358160999.919,360000000.0761,415000000.0925,427724000.067,459503999.9095,490461000.026,500000000.0003,554000000.0595,585000000.1076,631899999.884412,609999999.908838,593999999.953542,640300000.1101,795500000.1163,786500000.0388,794500000.0859,754116000.0774,745145999.9264,774999999.9633,743741999.9226,849538000.0842,720736000.1214,970000000.1006,1002599999.84768,914999999.854164,1009999999.84993,984399999.8661,1073416000.1475,1100000000.0142,1070035999.936,1598386000.0094,1378793000.16,1468101999.8359,1038377000.0366,1106358999.8484,1562670000.045,1205636000.0258,1419020000.1724,1351710000.05,1234309999.8768,1361285000.06528,1369790000.17973,1369790000.07606
El Salvador,12063999.9996,16527000.00024,29413000.00006,30775000.00018,21607999.998,34905000,29262999.99699,33999999.99745,34999999.99947,45000000,63000000.003,64999999.99867,68000000.0334,62500000.00288,65000000.00066,77106000.009,77118000.0297,84192000.02,50599999.9989,47649000,66521000.0008,44208999.99958,59376000.00348,39831000.00044,61150999.99838,49120000.00194,64470999.99669,67807999.99674,56155000.00186,52717000.0005,55403000.001,53669000.00394,52720000.0013,46000000.00148,41886999.99585,59999999.99616,72100000.00224,57000000.0005,56807999.99768,48453000.003,48273999.998,34510000.00085,36496000.002,46957000.00072,68252999.99865,52360000.00112,64919999.99691,74282999.99714,65252999.99552,73674000.00148,82652000.00142,71085399.99954,69169059.99794,49633450.00188,58579760.00064
Fiji,1485999.999946,3400999.99932,4156000.00065,6457000.0006,4999999.9995,4249999.9995,4235999.99976,4881000.0001,4849000.00042,4887000.00004,6199000.00006,7480000.0005,6798000,9151999.9995,7199999.9995,9000000,9900000,8999999.9999,12100000.0003,10799999.9992,12799999.9995,10299999.9996,7499999.9999,10100000.0006,7800000,11300000,10600000.0008,10100000.0002,13200000.0005,12000000,9999999.99995,8499999.9994,9000000.0012,9000000.0012,10000000.0009,10000000.0009,10200000.0006,8899999.9989,6400000.00057,2500000.000025,5000000.00005,9377000.00083,3177999.99946,7658999.99931,6593000.00062,4220000.0007,4024999.99944,6757999.99985,2747000.000178,2435000,3533000,3963500,3707920,2787900,5831630
Finland,59105000.00125,62004999.996677,77559999.998505,92791999.996084,104805999.98645,102990999.986672,107176999.990324,115628000.009319,159955000.00425,169373000.002864,182107999.991239,179440000.012285,206660000.008875,226441999.998768,199314999.996706,161377000.005672,168385000.011046,183321999.991258,196241000.008245,196936000.00092,183581000.003651,215991000.011022,204775000.011472,196059999.99577,202170000.000108,212300000.002974,214585999.99112,211206999.989304,231360999.96068,206400000.01086,166450000.008428,173999999.99223,170999999.992333,183000000.011334,183020000.00642,173999999.99194,176999999.994139,174999999.994624,175999999.99164,167000000.00688,164999999.99886,178999999.99916,163880000.00034,173880999.989,192487999.993408,158282000.007536,184208999.99881,223829999.989724,172813999.993125,210966999.993491,138900000.007662,138899999.991174,138136000.006125,147373000.011006,143478999.997312
France,624699999.92355,682821000.0612,790672000.06432,860499999.96684,870600000.00454,990017000.02764,1133068000.0252,1243124999.9239,1241347000.0262,1453446000.08631,1524826999.9956,1588051000.0156,1833082999.91813,1554799999.92823,1707800000.08878,1820000000.08204,1831700000.04948,1980000000.2475,2134800000.8178,2146500000.4784,2190000000.2548,2199999999.0687,2320000000.3678,2340000000.8945,2409999999.3036,2568400000.0224,2557099999.8995,2610000000.4024,2660000000.4032,2489999999.67545,2569999999.24296,2149999999.9296,2220000000.40832,2308299999.75225,2391699999.42726,2523900000.66079,2513100000.247,2488100000.0094,2571400000.629,2316299999.44063,2400000000.47848,2203199999.74516,2375399999.93812,2319999999.36056,2210000000.86802,2204665000.75724,2399999999.38738,2100000000.504,1900819999.98205,2040000000.02224,1944449999.98704,2024929000.8246,2168441000.49044,2159476999.26005,2239841999.699
Gabon,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46999.999998,20999.9999986,29999.9999985,300000.0000069,376999.9999872,100000.0000125,99999.9999908,91999.99998,100000.0000212,796000.000044,199999.9999972,599999.999856,499999.99988,499999.99988,1093999.999864,812999.999832,330000.0000112,399999.9999944,135999.9999946,200000.0000055,99999.999978,99999.999978,99999.999978,99999.99999,99999.99999,99999.99999,99999.99999,99999.99999,99999.99999,99999.99999,552999.999915,189999.999981,680000.00013,580000.00014,798999.99993,890000.00001,820000.000215,883000.00008,593000.00001,381000.0000015,1300340.000025,1277229.99987,1852110.00018,3879499.999815
Gambia,NaN,NaN,NaN,7999.99999946,15000,54000.0000048,49999.9999983,33999.9999957,94000.0000009,151999.999972,300000.000014,366000.000038,302000.000043,400000.00005,164999.9999928,199999.99993,494000.00004,1049999.999932,1467000.00005,639999.999984,318999.99994,757999.9999,1099999.999967,1000000.000033,2999999.99958,2999999.99936,800000.000037,309999.999972,659000.000058,200000.000064,299999.999913,199999.99993,199999.999982,199999.999985,344000.00004,204999.999945,300000.00009,2300000.001,999999.999985,600000.00003,600000.000075,1169500.00002,1738999.99992,1200000.00015,1671000.00012,1671999.99999,1519999.99998,834999.999847,1364999.999886,1784999.999965,2628000.00008,453099.999915,56740.00001,25359.9999978,141239.999988
Germany,876999999.94636,1030960999.98073,1035513000.01422,1123006000.03493,1287622999.7955,1321318999.7502,1344009999.69,1443368000.1035,1571975999.8589,1642022000.601,1707834000.6168,1846922000.4108,1766940999.5178,1872239000.3796,1906141999.644,2077950999.4508,2095501999.872,2138053999.7952,2225089000.1886,2302614999.692,2072801000.0178,2171500000.4368,2071755999.78,2148741000.0108,2285699999.6466,2287241999.82,2375335000.458,2410000000.17,2249999999.8543,1787300000.3886,1719999999.7159,1680000000.5276,1612214999.8829,1787436000.18,1770000000.0305,1758007999.9872,1788387999.534,1903016999.9786,2014010000.041,1847506999.708,1792211999.5383,1787833000.3824,1827766999.8693,1778437999.91,1784996000.2122,1599788000.5952,1807176000.0525,1550625000.0012,1569045000.2255,1786485000.564,1640414000.0325,1648827999.5044,1675288999.6684,1822791000.5016,1710615999.9591
Ghana,174999.999999,713000.00013,799999.99992,154000.000011,200000.000013,300000.000003,512000.00016,432999.99996,368999.99994,1375000.00011,1107000.00015,2585999.99988,2945999.99991,3781999.9998,11000000.0012,12000000.001,10100000.001,10599999.9984,8399999.9988,5000000.0004,12999999.9996,12499999.9992,10999999.9996,4999999.9998,5000000,4100000,5140000,7049000.0013,5783000.0005,8000000.001,6999999.9984,6999999.9984,5203000,2700000,3199999.99986,7199999.9995,8705999.9977,7274000.0007,8002000.0008,7047999.9996,14168999.99952,4329999.999897,8559000.000315,5702000.00024,11104999.998,30170999.999,25924000.0026,18373999.9973,21160000.0001,24835000.00116,10737999.99762,42320000.0006,45342999.9968,38176999.9996,42681039.9992
Greece,83348000.013,96667000.01214,115932999.98128,131060000.00288,133929000.01272,145103000.01208,156791999.99502,182120999.99424,190106999.98528,200640000.0191,205699000.009,212464999.9988,244293000.01176,251499999.99057,275079999.99432,291309999.9842,293999999.99209,341200000.0136,356099999.9856,333299999.99125,373288999.99491,383800000.01607,417999999.879,426600000.1944,458300000.1601,431599999.845,388800000.00192,415600000.1856,404200000.116,427499999.8378,408399999.8408,393000000.012,328000000.0088,345999999.9904,315000000.00064,340000000.01037,306999999.9927,292000000.0026,291000000.0015,285000000.0125,261000000.0162,271991000.00172,284707000.01508,225049999.98749,203847000.0075,172620999.98502,136564000.00743,175038000.0121,114160000.00244,177134999.99976,269202000.01,175999999.9984,189208000.00762,179850000.0128,164462999.99778
Guatemala,9034999.999488,8900000.000298,11436000.00004,9049999.999974,7300999.999992,19501999.994,13592000.00033,23701999.9944,19395999.99936,28977000.00295,13238999.999361,23570999.9994,31999999.99771,36900000.0009,35100000.00234,49925999.9946,52000000.00625,52000000.0065,58199999.9991,51900000.005,47000000.00353,58699999.99296,41700000.0039,55499999.99145,60000000.0033,79999999.99845,83799999.99735,61599999.9972,83400000.0078,79999999.99845,98199999.996,99999999.9936,107000000.0056,112000000.0086,114999999.9928,110000000.0064,118445000.0064,101000000.0046,123999999.9938,124500000.00795,114995999.9937,84157000.00875,118070000.01108,140349999.999,131425000.00749,145721999.99072,133081000.00822,88314000.00192,120544000.004353,142137999.995936,180502000.009444,185574050.008543,181937599.994524,162338700.00966,181639619.99315
Guinea,499999.999968,499999.9998568,499999.9998065,800000.0001595,499999.9998552,1000000.0001888,999999.99986,1000000.000096,1000000.0001656,1499999.9998434,1599999.9999945,1700000.0000802,800000.0001621,650000.0001054,600000.000168,599999.9998488,199999.99998796,199999.99998292,1099999.999931,41999.99998782,446999.999953,616999.999965,NaN,87000.0000092,171999.99999598,280000.0000148,299999.99998836,261000.00000123,390999.9999798,731000.0001423,1365999.9998849,264999.9999889,1059000.0000352,2300000.0000652,2817000.0000408,2449000.0001408,679999.99997,1120000.000104,1000000.000124,999999.9999069,1000000.000124,1793999.999856,1663000.0001315,1674000.000097,1970000.0001572,1977999.999864,3177999.999984,2795000.000004,1258999.999915,2527999.99992,5097999.9996,5378760.0003,2723090.00008,2920569.99988,2412189.99998
Guinea-Bissau,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99999.9999919,316999.999922,100000.0000004,100000.0000004,NaN,500000.000097,66999.99999,81000.0000081,1200000.00002,199999.9999872,299999.9999997,NaN,NaN,NaN,280999.999995,166000,386999.999841,218000.0000032,203999.9999902,76000.0000129,99999.9999936,100000.0000136,99999.9999922,99999.9999992,99999.9999799,200000.0000055,199999.9999992,999999.999864,999999.999864,999999.999872,999999.99996,1000000.00009,1000000.00009,1000000.00009,1000000.00009,1000000.00009,1000000.00009,999999.9999,999999.9999,999999.9999,999999.9999,999999.9999,999999.9999
Guyana,4583000.0016,5050000.0008,5135000.0004,4524999.9984,6044000.0004,5003000.0018,6208999.9985,5625999.99909,6783999.99854,6537000.0018,7380000.00096,9295000.00125,9260000.00094,11199999.99937,7703000.00054,6029999.99808,5067000.00216,11671000.00108,6519999.99915,4259999.99997,9317999.9979,9178999.9983,9563999.9994,9686000.0016,7309000.00134,12441000,8000000,10600000,11999999.99994,7999999.99996,12999999.99816,10499999.99832,9999999.99936,8099999.99928,12000000.00024,10900000.00152,13974000.00192,13799999.99952,15530000.00125,10737000.0018,11199999.99852,13610000.0013,9618999.99888,19117000.0003,6180000.00128,8299999.99808,6363999.99872,18262000.00128,6703999.99808,14136000.00064,6373000.00064,11312420,16594979.9985,14284769.9985,17224140.0006
Honduras,5252000.00052,6245000.00032,6999999.999265,7000000.0005,8000000.00009,9999999.99999,7999999.999475,9999999.99936,12999999.99978,14999999.9996,16000000.0077,14000000.00052,14000000.00073,9499999.999392,11399999.99964,10999999.99949,15199999.999655,9899999.999323,10399999.999697,15999999.999669,14100000.000156,12821000.000497,19015999.9914,22999999.99351,14130999.999564,11637999.999675,17305999.999575,21520999.99455,20299000.0053,11105000.00064,19999999.9986,20922000.001,33000000.0083,12000000.00046,72300000.006,49800000.003,82938999.99375,93893000.00625,109500000.00912,135899999.99421,109999999.99296,32539000.00596,51669999.99802,70652999.9952,75380999.9975,89464000.0018,83396000.007,44656999.99488,50904000.00338,50346000,83376999.9972,75439860.0072,90325510.002,74041909.9992,75362380.0048
Hungary,95011000.0272,135355000.00764,134376999.975,169128000.02442,179970999.98892,185296000.00184,236552000.02026,304576000.01271,347901000.01248,391191000.00874,393500000.01538,421842999.98715,492735000.0166,551297999.8668,535837999.9812,522413999.995,582054999.8292,570129000.144,570124999.97,536778000.2114,562929999.7893,646545999.9474,625369000.1832,625906000.1517,558375000.0013,593392999.7376,613826999.9343,646301000.1351,572800000.0041,358643999.99064,264468000.0243,147999999.98256,225299999.98284,243122999.9904,246751999.99866,318505999.98072,285799999.98214,281999999.99425,320600000.00993,320000000.02209,336000000.01296,303000000.02376,289000000.00389,293000000.01988,259999999.98516,288999999.98436,319999999.9929,316912000.0002,272056000.01193,272572000.0096,303445000.00122,312940000.02015,342949000.01908,326753000.01654,358421000.00124
India,249799999.935864,333000000.0264,376799999.99145,555199999.994112,574800000.023642,737800000.02,1034600000.06913,1208600000.0686,1360000000.01065,1479999999.94182,1800000000.53244,1839999999.84012,1829999999.96484,1765699999.55611,2748600000.7739,2456900000.27967,2909999999.30512,3419500000.56762,3498100000.45812,3678099999.55104,4068700000.46172,4042899999.83718,4637300000.23108,5333300000.22144,5750000000.2806,6528700000.3278,5702899999.39285,7157499999.35616,7150900000.1332,7565499999.74898,8046271999.79526,8426735000.27988,8778870999.7389,9507168999.225,9822851999.3835,10315919000.1712,10901899000.4612,11353755000.0876,11586250000.3813,10920200000.5956,11310175000.0802,10469209999.6427,11077860999.2438,11712728999.6817,12723910000.6823,13760868000.1562,14417664999.2857,14863814999.9274,15558371999.4714,16450653000.0792,17367540007.5029,16820899999.9314,16750100000.3938,16949600003.8379,17372300003.9953
Indonesia,84752000.008,98558000.008,95999999.992,78737000.004,83872000.004,109903999.998,105199999.996,198199999.998,105500000.008,201741999.992,196316000.01,347404000.06,349999999.96,345000000.02,341900000,351200000.06,465199999.94,548997999.94,620418999.98,850930999.88,997054000.02,1082399999.98,1049154999.88,1285799999.96688,1298899999.97737,1366199999.8614,1467399999.9462,1585399999.85766,1469099999.8993,1609899999.95674,1551699999.99904,1700000000.04604,1557900000.09096,1649999999.93622,1839999999.9584,2080000000.0602,1706600000.1165,2120900000.094,1925499999.838,1964400000.12,1953479999.934,1974660999.96572,2119780000.11212,2309142000.1065,2411944000.04402,2435520000.15,2503269000.12,2700006000.03,2935774000.09,2784573000.12,2933822000.2,2947039610.06,2791106419.92,2909405649.86,2818598240.192
Iran (Islamic Republic of),7259000.000446,7695000.000248,12722000.000405,15488999.99681,17000000.00153,32000000.00724,46000000.00135,48999999.9996,54999999.99304,65253999.9924,107292000.002686,123798999.996,194079999.94608,188525000.016,189979999.9908,194770000.0565,238795000.02723,176744999.94419,289284999.93124,300184999.97766,402130000.062,493930000.06604,596584000.0107,489526999.983,467399999.9808,529371999.99,529400000.0031,527513999.92324,725999999.963,558099999.93,657999999.93252,834359999.96141,555000000.0744,608999999.94288,632999999.91636,685224999.98841,830025000.02088,877999999.97749,847800000.03663,862571999.95164,864107999.95884,947120049.99584,998278769.9654,1043417370.06342,1089424089.99962,1355646050.04752,1116791020.02915,1193567470.0554,1033931570.01106,943706669.994752,559006079.966672,670332000.083112,626029060.04205,701509729.9191,564053000.00036
Israel,21289000.00058,19245000.00035,21537000.00168,22850000.00166,23925000,24660000,28315000.00044,26870000.00014,29665000.00123,31970000.00053,32649999.99819,33464999.99826,30339999.99851,32604000.0013,37374999.99962,36495000.00108,38194999.99847,37620000.00094,35716999.99847,39505999.99829,35830000.0003,45499999.986,47099999.9899,55500000.0041,52799999.994,49800000.0056,51999999.9988,46499999.9944,48399999.9847,49600000.0015,41300000.00188,43400000.016,44000000.0208,50000000.0122,49999999.9972,64999999.9931,60999999.9845,60999999.9845,44000000.0022,48999999.9848,45300000.0132,44700000.0212,50199999.99,52399999.9914,48799999.9978,47500000.00368,59400000.01275,45899999.9887,36100000.00159,30199999.99887,44799999.9824,45100000.01882,46899999.99154,46399999.98798,45100000.0035
Italy,347748999.96264,376504000.0308,374984000.0728,403647000.03018,461767000.00396,475340000.0085,479700999.93057,513594999.9318,550402000.0206,594547000.0637,624873999.97087,691805999.9878,672178000.04342,672194999.99232,724336999.9873,699726000.00094,817299999.9895,1042654000.0453,1106809999.94936,1006010999.98592,987968000.02976,967832999.97605,996105999.95184,1026265999.9592,1054533000.03894,1010607000.05776,1046631000.0397,924020999.96718,827278999.96041,878960000.05216,906720000.045,909999999.98325,917900000.0386,879199999.95322,874999999.99936,875999999.9958,855000000.00774,845000000.02117,868000000.05236,828000000.01628,773161000.02911,845003000.00896,846812000.03193,866469000.00406,800697000.04842,798806999.97618,812480000.00706,670261000.023836,514479999.995184,498605000.013304,516542999.96535,590999999.9808,600599999.9922,574016000.00388,605235999.99096
Japan,633400000.15,659599999.926,687299999.904,668000000.286,690499999.8488,745600000.1344,775899999.9456,775200000.0913,739799999.892,688199999.76,676000000.061,732999999.7516,821199999.7207,690799999.829,653000000.1681,702000000.1024,715999999.8875,722999999.858,776999999.916,613999999.9122,642999999.78,683000000.1622,700999999.9828,697200000.1804,679999999.8363,692999999.9406,669000000.126,639999999.8613,640999999.9038,612000000.2221,576000000.1968,571999999.7805,599999999.8188,580400000.0461,527499999.9126,511699999.767,495199999.9667,475999999.9821,479499999.98466,487400000.073,483999999.9831,531030999.9973,543756999.7952,561300000.0992,553543000.218,528306000.084,514481999.895,468524000.1832,434730000.01266,449470999.97955,439801000.00077,372500000.00218,367000000.02256,395800000.02036,359099999.99424
Jordan,417999.999858,560999.99992,964999.999953,1400000.000091,1800000.000102,647000.000096,1987000.000128,2110999.99989,1494000.00009,1360999.999856,1395000.000135,1380000.000071,1830000,1990000.000116,1899999.99995,3996999.99993,1400000.000024,3173000.000112,6200000.00115,5999999.9991,2917999.9999332,7079999.99941,8830000.00036,6949999.999002,10709999.999576,6100000.001352,7301000.00145,14250999.99818,11999999.99874,7999999.999516,14809000.000564,9699999.999459,6299999.99889,3999999.99864,5999999.99897,4999999.9998,10945999.9998,14835000.00125,12995999.99952,9404000.00014,10300000.0012,88818999.9895,56316999.9874,21529000.0009,21884000.00063,11650000.00068,36935999.99659,22219000.000865,5149000.00007,15799000.000656,32808000.01036,NaN,24816999.999792,18639000.00074,34522999.99309
Kenya,2999999.99988,3500000.000079,7323999.9998,10332000.0009,13000000.00152,11787000.000625,13000000.00113,10800000.00051,16000000.00164,22000000.000245,18500000.0008,18496000.00122,20370000.00024,19400000.00029,21881999.998992,22416999.999378,25284000.00208,25415999.99996,20099999.99896,26699999.99996,36999999.99964,27700000.00076,29999999.99832,34699999.99948,48499999.998226,46199999.999688,47798000.00209,57599999.9967,49299999.99859,49100000.00188,52400000.001921,47799999.997932,42099999.99812,50800000.00142,32999999.997404,63000000.00933,50999999.999128,52999999.979,54199999.99868,69911000.02159,80013999.98881,62724000.02636,68060999.97342,64723999.97936,72514000.01036,77666999.97546,79441000.0097,73070999.98575,67372000.00965,70788000.0198,111968999.9847,91571289.9688,128865669.9975,228927519.9867,132816550.0053
Lao Peoples Democratic Republic,NaN,NaN,49999.999998,49999.999998,99999.99997,400000.000026,270000.000006,851000.00018,404999.9999808,106000.0000059,100000.000012,99999.9999984,100000.0000308,99999.9999805,99999.9999744,99999.999996,100000.000015,52000.00000146,87000.000031,3999999.999736,4000000.000357,149999.9999904,518000.000022,NaN,1400000.000345,NaN,299999.999964,99999.99998,99999.999984,1099999.99962,1663000.000218,3122000.000064,1900000.00008,694000.000001,2093000.0004,1999999.9998,4999999.99998,2859000.00028,4525999.999746,3227000.000224,6220999.999793,6221000.000536,6221000.000362,6220999.999718,6221000.00054,6220999.9998,6220999.999878,6220999.999911,6221000.00056,6221000.00016,6221000.00078,6221000.000792,6220999.999866,6220999.99938,6220999.999905
Lebanon,7852999.99928,5912000.001,9959000.0013,11037999.9996,10016000.00064,11499999.9996,12532000.00122,13425999.99932,16000000,18999999.9995,29000000.0004,33000000.00115,38600000.01,19120000.0008,7000000.00065,17700000.0012,13699999.99875,14399999.99977,15999999.99918,14000000.00091,16900000.0012,21300000.00086,17000000.00126,17000000.00126,11899999.9989,10599999.999,9999999.99936,11299999.99952,14000000.00032,10999999.99985,12400000.00092,14200000.00056,17999999.99946,9999999.9993,25000000.00083,22000000.00092,21941999.99908,23399999.9986,21999999.9988,24300000,29694999.9876,19844299.99946,23604209.99927,24935510.000445,14606750.0008,9453229.9992,14443579.999283,9863009.99908,15530369.9995,17606650.0008,18390080.001,18649149.99954,19966199.99922,19099860.00096,18924269.99976
Lesotho,9999.99999822,24999.9999996,19000.00000112,29999.99999944,50000.000011,49999.9999884,100000.0000131,16000.00000016,23000,25000.00000176,36999.9999824,34999.99999939,134999.9999838,136000.0000124,299999.9999904,299999.9999999,499999.999964,399999.999909,400000.000038,499999.999944,499999.999978,499999.999964,500000.000073,600000.000082,100000.0000076,100000.0000047,399999.99996,399999.999994,499999.99991,500000.000079,800000.000078,699999.999888,999999.999984,1299999.999949,1904000.00004,2081999.999842,1606000.000143,1799999.99998,1863000.000078,3420000.00064,4909999.9992,4910000.00016,4910000.00016,4910000.00152,4910000.00004,4909999.99938,4910000.00064,4909999.99942,4909999.99959,4909999.99894,4910000.00088,4909999.998879,4909999.998825,4910000.000301,4910000.00006
Liberia,49999.99999973,49999.99999799,100000.0000076,199999.9999736,300000.0000182,1400000.000175,1600000.0002,1200000.000174,1499999.999931,1799999.999883,1399999.999909,2469999.999868,2189000.000049,1199999.999922,3056000.000281,4287000.000181,4008999.999744,1998999.999936,4217000.000256,2067000.000192,1999999.999872,700000.00016,899999.99973,400000.0000262,1007999.999832,764999.999895,1599999.999804,1600000.0002,100000.00002,100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Madagascar,827999.99997,968999.999996,1885999.9999375,1452999.99999,2332000.00008,2500000.00022,3200000.00004,3190000,6500000.00045,7000000.00026,5964000.0011,5917999.9989,4187000.00108,4979999.9997,3513999.999607,3880000.000532,4168999.99972,4667000.001,3400000.0013,4000000.00096,3499999.99965,6599999.9998,7400000.000085,1999999.999984,5599999.99953,6152999.9993,3567000.00024,3830000.00121,2472999.9998715,4356000.0001,3745000.0008,3937999.99978,5972999.99982,6008000.00136,7727000.00052,8917000.00056,3636000.00039,3589999.99955,4295999.9985,3796000.0015,3204999.99997,2683470.000165,4686850.00135,2861479.99991,7463599.9992,3821169.9996,4502810.0016,7502119.9992,4410950.0004,4577510.0016,8660940.0012,16838840.0016,NaN,NaN,NaN
Malawi,2600000.00016,2300000.00036,2300000.00008,2999999.99988,2999999.999249,2999999.99922,4000000.00028,5000000.000666,4987000.000872,8592999.999123,10301999.999891,9709000.000674,12441999.999315,7453000.00056,12888000.00099,18886999.99928,12832000.00095,19563000.000544,14448999.99975,22799999.9957,25732999.9971,24199999.9989,23116000.005,23602999.9895,15930999.999565,22714999.99605,29847000.0005,27201000.008,30299999.9895,30000000.0052,46000000.008,51800000.0049,48000000.0006,9059999.99987,28202000.0076,37899999.9895,41200000.005,34800000.0075,29999999.9893,34587999.9936,16781000.00092,60083000.0092,60988999.9863,71630000.0139,66171999.9951,82958999.9895,84329999.99655,98191000.0038,72041000.0177,96532999.98095,84937999.9842,58424469.9993,58784790,118305039.988,71207699.996
Malaysia,26194999.998714,27089000.000638,24277999.9996783,31687000.0008386,39999999.9868252,43999999.9973999,42000000.0147996,42999999.999318,52399999.9925214,66080000.0126377,66698000.0136582,80817000.0085557,112180999.990157,68877999.9865074,77573000.0159712,90000000.005248,102000000.019301,109499999.981324,137499999.997655,139300000.004516,127899999.998875,138100000.022629,161000000.022033,215999999.992201,215000000.007955,198900000.01675,208599999.9732,237100000.01266,273100000.008731,262100000.005242,254699999.9769,294900000.00591,300999999.981528,286999999.985644,285999999.9899,255000000.020753,343999999.989569,417000000.015861,362399999.969652,348587999.986338,331917000.0134,450452999.969275,429346999.975592,565936999.984832,634719000.028618,587259999.996576,690240000.26058,902996999.672,951465000.2345,660849000.004347,211211999.993952,396716769.970016,264796700.014056,318809049.98552,303405430.02561
Mali,21000.00000666,104999.99999905,100000.00000396,99999.99999921,375999.999943,599999.9999154,783000,922999.999968,800000.000064,3000000.000242,3000000.000242,3103999.999506,5042999.999324,2946999.99976,1599999.999918,4500000.000571,7900000.0007,5510999.99905,6759000.00048,6703999.99984,3934999.999248,5559000.001,3348000.000944,20267000.000665,11187999.99906,8042999.999814,9009000.000468,8999999.999936,8699999.999372,9200000.000688,9499999.999038,10699999.99936,12000000.00014,11999999.999,12000000.001353,11999999.99865,25599999.9996,17400000.0006,18099999.9987,12709000.0002,13999999.99824,60267666.6622,106535333.28297,152802999.99328,59289000.00056,66468999.97831,87330999.97548,89291999.98562,26682999.9980598,77892999.98871,110299000.00635,114410959.98966,127424600.00271,136659329.99658,152018370
Mauritania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,173999.999993,358000,1100000.000008,499999.999986,1900000,1899999.999996,1200000.000046,400000.000106,NaN,NaN,439999.999984,439999.999965,1910000.00001,899999.999925,899999.99994,2000000.000075,1700000.00016,3499999.99993,4499999.99904,6158000.00116,3982999.99988,3999999.99984,4000000.00005,5000000,1522000,1800000,2400000,NaN,2899999.999974,2899999.999812,2899999.999812,2900000.000181,2900000.000181,2900000.000181,2900000.000181,2900000.000181,2900000.0002,2899999.999911,2900000.000181,2900000.000181,2900000.000181,2900000.000181,2900000.000181
Mexico,136999999.996893,145600000.01008,220999999.9122,229499999.9655,263500000.0512,277799999.9976,296999999.9694,352073000.0902,397975000.0757,404998999.9937,434514999.98007,485101000.07415,559537000.08048,593254000.08312,732172999.98408,830358000.09312,794199999.94576,752245999.95545,826100000.04325,904329999.93609,1111697999.90928,1180600000.074,1087900000.06504,1193200000.05206,1262599999.91433,1324900000.0419,1378079999.9109,1269600000.01656,1292800000.06806,1346299999.94808,1155199999.98816,1229999999.93572,1190000000.05992,1182399999.91046,1050000000.08376,1207399999.97803,1200000000.06828,1339999999.89618,1299999999.95199,1340000000.12516,1374100000.1177,886067000.08624,912582999.8835,942528000.0376,1219456999.92446,1057563999.9048,1141863000.0939,939476999.9758,1038669000.06419,1074653000.02214,1100656000.0658,1439333240.05212,1732783509.92982,961265969.95132,919369399.93764
Mongolia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100000.0000368,600000.00001,700000.0000232,1499999.999676,1599999.999921,799999.9999634,4399999.99965,3700000.0004,4299999.999976,4599999.99956,5699999.99955,9499999.999536,9699999.999462,11699999.999857,11800000.000185,13100000.000512,12800000.000122,14300000.00415,11300000.00019,10000000.000375,9100000.000593,9999999.999731,11000000.000447,499999.99995,499999.999972,1999999.999888,1999999.999888,5000000.000264,4199999.999883,2799999.999825,3400000.000488,3200000.000235,4448000.000282,3985999.999806,5873000.000104,3656999.999663,6510999.999842,5980999.999815,6921000.000024,7519999.9992,11026000.00212,13932999.99974,16935620.00277,25365000.00087,19127430.000614,20685730.00087
Morocco,8596999.99757,15787999.99666,14864999.9979,11804000.00166,18198000.0003,25265000.0025,26000000.000316,37037999.999762,34308999.999197,37100000.00043,47920999.996176,53623000.00107,62499999.996375,62000000.00005,63200000.003076,82199999.9775,75200000.0018,80700000.000048,87415999.99692,82185999.9972,96586999.9731,91100000.03133,110900000.00946,104800000.01856,128299999.99992,140100000.00862,132899999.96718,158900000.03988,144099999.98488,164000000.02701,140599999.9886,131430000.04288,171700000.01895,134799999.98012,144900000.01712,124499999.97006,174126999.98565,176000000.00112,202940999.97345,207600000.0138,197999999.9937,248162999.97169,207532000.02576,231503999.96823,337369999.9997,321350000.0193,304809999.9616,275060000.02957,195951999.966744,220293000.000216,221433999.981594,185384999.95696,238977000.03645,233016000.004725,243242699.99676
