Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Madagascar,828000,969000,1886000,1453000,2332000,2500000,3200000,3190000,6500000,7000000,5964000,5918000,4187000,4980000,3514000,3880000,4169000,4667000,3400000,4000000,3500000,6600000,7400000,2000000,5600000,6153000,3567000,3830000,2473000,4356000,3745000,3938000,5973000,6008000,7727000,8917000,3636000,3590000,4296000,3796000,3205000,2645000,4095000,2716000,7257000,3744000,4413000,7627000,4439000,4482000,5755000,NaN,NaN,NaN,NaN
Malawi,2600000,2300000,2300000,3000000,3000000,3000000,4000000,5000000,4987000,8593000,10302000,9709000,12442000,7453000,12888000,18887000,12832000,19563000,14449000,22800000,25733000,24200000,23116000,23603000,15931000,22715000,29847000,27201000,30300000,30000000,46000000,51800000,48000000,9060000,28202000,37900000,41200000,34800000,30000000,34588000,16781000,60083000,60989000,71630000,66172000,82959000,84329999.9999999,98191000,70671000,86098000,85509000,NaN,NaN,NaN,NaN
Malaysia,26195000,27089000,24278000,31687000,40000000,44000000,42000000,43000000,52400000,66080000,66698000,80817000,112181000,68878000,77573000,90000000,102000000,109500000,137500000,139300000,127900000,138100000,161000000,216000000,215000000,198900000,208600000,237100000,273100000,262100000,253426500,291951000,296485000,281260000,278850000,247350000,331960000,400320000,346092000,331158600,313661565,423425820,401439445,526321410,587115075,539691940,634330560,829854243,886074987,892141306,967900909,NaN,NaN,NaN,NaN
Mali,9982.56911238457,51668.1359317805,47608.6965305168,46373.387565389,171127.2181354,276041.162632782,380385.84456854,440152.441904917,367810.803281212,1423496.50040521,1435070.2037003,1465272.00542834,2410983.99386752,1468234.15074772,815162.466515702,2358172.21872035,4125813.50209179,2492801.07927721,3471421.6998164,3210283.42060128,1869893.32724307,2834462.93405487,1783252.16490024,10439138.7871693,6012997.80150194,4378586.15006162,4851301.66670391,5448729.24917339,5287761.43301895,5693660.92407697,5928275.72087787,6788371.95924057,7776261.92001706,7949974.71063246,7966543.24825484,7968370.18906345,17281313.50659,11850445.9470234,12675888.7617224,7921748.00128896,9828107.20152622,NaN,NaN,110669021.998678,42921989.4140583,47482016.8840749,60572924.6648986,61219841.9873255,19489653.3337755,56782802.6988615,90198170.7239761,NaN,NaN,NaN,NaN
Mauritania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,174000,358000,1100000,500000,1900000,1900000,1200000,400000,NaN,NaN,440000,440000,1910000,900000,900000,2000000,1700000,3500000,4500000,6158000,3983000,4000000,4000000,5000000,1522000,1800000,2400000,NaN,2900000,2900000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Mexico,137000000,145454400,220779000,229041000,262973000,276966600,296109000,350664708,396383100,402974005,431907910,482190394,555620241,589101222,726315616,823715136,787052200,745475786,817839000,895286700,1099469322,1166432800,1074845200,1177688400,1246186200,1306351400,1358786880,1250556000,1273408000,1324759200,1139027200,1215240000,1181070000,1174123200,1043755000,1203777800,1195803000,1329320000,1287000000,1323212000,1347992100,865687459,887030676,912367104,1174337091,1014203876,1095046617,900958443,988457603,1163134658,1359116857,NaN,NaN,NaN,NaN
Mongolia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100000,600000,700000,1500000,1600000,800000,4400000,3700000,4300000,4600000,5700000,9500000,9700000,11700000,11800000,13100000,12800000,14300000,11300000,10000000,9100000,10000000,11000000,500000,500000,2000000,2000000,5000000,4200000,2800000,3400000,3200000,4448000,3986000,5873000,3657000,6511000,5981000,6921000,7520000,11023000,NaN,NaN,NaN,NaN,NaN
Morocco,8597000,15788000,14865000,11804000,18198000,25265000,26000000,37038000,34309000,37100000,47921000,53623000,62500000,62000000,63200000,82200000,75200000,80700000,87416000,82186000,96587000,91100000,110900000,104800000,128300000,140100000,132900000,158900000,144100000,164000000,139756400,129721410,168437700,131295200,140263200,119769000,166291285,167024000,191170422,193898400,183546000,228309960,189269184,209511120,302958260,286001500,275548240,248654240,177140608,128772088,217587376,NaN,NaN,NaN,NaN
Mozambique,2500000,2500000,3000000,5000000,5000000,3600000,3700000,4148000,4069000,4187000,6513000,8700000,9000000,3700000,3700000,6700000,10100000,14000000,10800000,16200000,20100000,20000000,7500000,1692000,1686000,2000000,3000000,1100000,1700000,2200000,2100000,3000000,2000000,5000000,5000000,7000000,1500000,3800000,8000000,9700000,16000000,17700000,1836000,3414000,6400000,17168000,11464000,41860000,15133000,43385000,32590000,NaN,NaN,NaN,NaN
Namibia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100000,100000,100000,99999.9999999999,2920000,805000,1973000,1003000,1892000,1337000,210000,1268000,2849000,4866000,NaN,NaN,NaN,NaN
Nepal,133000,407000,600000,800000,1000000,2109000,1805000,2322000,3347000,4091000,5554000,7713000,9002000,8961000,8421000,10687000,13012000,13746000,15479000,16768000,17976000,22882000,28058000,31656000,31699000,32899000,38113000,39801000,49274000,51837000,57000000,59400000,55259000,66400000,70000000,75000000,77400000,87400000,62000000,51771000,47204000,21838000,5465000,8118000,2856000,8781000,1939000,2790000,28406000,43148000,53473000,NaN,NaN,NaN,NaN
Netherlands,139638114.492097,166615689.667654,162206199.010143,166876856.165171,177349114.769701,188985484.158936,189284800.424885,186396559.42984,210577365.202812,213077871.396776,196107439.926917,198370657.172033,213477176.134861,217641039.870381,228700107.942833,220717622.714875,228542434.481807,226306019.118925,248929661.642876,245630156.804044,242963494.712142,234058555.930787,243138639.698927,261347213.625345,257343531.540774,259594025.792539,238005230.543118,239449954.131346,220306701.591542,210170438.783998,209272759.259247,207425611.656416,195668563.05579,210300440.233811,209909419.226574,211750862.463551,204181474.255061,186858884.391616,185820401.505914,167109529.912661,166634879.073432,163937166.214692,162725679.296928,183877190.49256,168456999.916947,170472312.050323,142320461.061823,137705134.383229,131835365.355059,128057216.95838,124367753.939738,NaN,NaN,NaN,NaN
New Zealand,958238.020276606,787137.329278393,1011669.84063293,1461958.6035191,1543333.57703769,1616732.86223994,1231921.85940719,2426725.70116549,3175620.95816489,2393513.82871272,2984188.00988257,9893512.32755383,9979671.07112342,4757053.97673991,2733568.73939433,6223600.93351237,6263462.45095983,7483600.38105076,6635519.11688953,5923643.49829292,6115182.47783321,8948283.92361687,10165181.9933439,13070348.5119711,11059029.0603867,9983289.90901973,13842585.2276478,6690669.04022924,6736080.96388892,14592004.1055938,20103269.687528,28588591.7767188,33236299.5248561,42928582.686567,54550826.3708218,48127495.6609502,48943665.5884688,51166609.7332616,59677552.3049864,75993872.4512157,85170685.1606168,108607642.779522,125434285.491922,105768842.48172,113932790.530533,98884755.735986,105359539.433182,105441819.501194,98924396.4623271,97715688.291908,101173061.213576,NaN,NaN,NaN,NaN
Nicaragua,3357000,3169000,9744000,10000000,15014000,12656000,15911000,16100000,17000000,16295000,17312000,17500000,35000000,22000000,16500000,22942000,36000000,35000000,17800000,30000000,39000000,30400000,51402000,38027000,44935000,55106000,38500000,58600000,21918000,31798000,26232000,26000000,21000000,10800000,25000000,25904000,19973000,21900000,20239000,14200000,11968000,35236000,36667000,33379000,35608000,42671000,41872000,34115000,47285000,39863000,54979000,NaN,NaN,NaN,NaN
Niger,NaN,NaN,NaN,100000,100000,100000,159000,151000,207000,72000,133000,212000,220000,80000,287000,558000,963000,746000,764000,1201000,2405000,1344000,1400000,1500000,2136000,1228000,2003000,1144000,1754000,1396000,198000,900000,1000000,2596000,5176000,5500000,500000,500000,1681000,2522000,3371000,6525000,2519000,2117000,2786000,4049000,2508000,1558000,3304000,4829000,3813000,NaN,NaN,NaN,NaN
Nigeria,371000,401000,500000,1100000,2000000,4600000,4000000,4000000,3425000,2572000,3588000,9149000,4700000,13200000,30200000,35000000,35000000,35000000,62400000,92200000,96700000,103000000,120600000,120200000,109600000,121000000,108300000,153200000,180400000,210000000,212000000,220000000,220000000,186000000,100000000,105000000,77300000,100000000,107000000,105600000,146800000,125131000,167778000,116343000,213221000,216854000,70115000,125033000,99589000,142477000,115770000,NaN,NaN,NaN,NaN
Norway,49900000,59903748,56374596,58014000,62019400,62027300,66150000,67246400,74921000,75854000,78729000,75884400,81802700,91967200,93203400,90155000,95735200,102315500,106294800,103053600,99444400,101353900,102415600,102157600,97414000,100576800,101414400,100080900,99912000,99932580,99506901,97604007,94838400,97130000,98448000,97888000,97328000,91690000,91160000,88434000,87917408,87372294,91199843,92632064,95310747,93771860,96750290,98009730,83370560,77008750,86952320,NaN,NaN,NaN,NaN
Pakistan,41659000,41077680,67349520,83726265,68757306,106808989,175489149,200875227,268750076,247494696,337781486,378505400,334763176,354553300,432364725,497203000,538031100,663771000,750978272,814892484,802599408,917827846,878658637,896183582,1079628066,1272604350,1222741800,1260879256,1394210500,1395116616,1385330314,1546325235,1564767050,1637306214,1871545640,1862005040,1956087759,1955881620,2067269200,2106078000,2124322470,2206106500,2264440298,2364611600,2584820343,2625120360,2486072548,2682100212,3435864704,3189738252,3075535952,NaN,NaN,NaN,NaN
Panama,4473799.67547537,8938554.46398603,8993594.14784399,9957776.07071321,7315339.165627,9113882.2653123,7282296.53359485,11827008.3360171,12991860.3775097,13268570.4429285,12501245.7920514,14397167.833647,10528362.1804933,12047444.3328326,12063405.0076537,9919141.4708298,8115442.23180774,8620560.88508318,10703012.4998167,10247318.5054841,12570787.3403583,12546559.733272,9843691.00943661,10850007.4459137,12485009.7016307,18300825.0716413,17902909.4918108,18495582.4464927,16141667.6819411,19144700.7671404,14471381.8832637,20986670.0799901,23100381.3873107,15930337.6428553,14787918.2542545,24290575.0641921,18651236.8274483,18734357.6696939,15487935.5976422,13401690.0038353,14261626.7540717,13509204.8449549,15741316.2636802,13653788.6413419,13937271.3153352,15656248.8642776,12888740.8365278,13733799.5374764,15240062.616619,19097613.6742167,21232521.8882386,NaN,NaN,NaN,NaN
Papua New Guinea,100000,100000,100000,100000,100000,300000,500000,500000,1000000,1000000,2000000,2000000,2600000,3500000,3400000,4400000,5800000,6100000,3200000,3000000,7300000,3200000,3500000,3396000,5300000,6800000,7300000,6200000,6300000,5400000,6500000,8000000,8000000,8000000,8000000,8000000,8100000,3200000,2700000,4700000,4800000,4983000,6869000,14752000,13832000,11317000,12198000,13695000,19011000,15968000,12480000,NaN,NaN,NaN,NaN
Paraguay,50000,100000,99999.9999999999,285000,267000,280000,300000,400000,500000,2452000,1240000,1452000,1000000,667000,300000,500000,300000,800000,1092000,1350000,2265000,2000000,1700000,1300000,3457000,3800000,1900000,2197000,3483000,3654000,4336000,4808000,9900000,9900000,10000000,14000000,15000000,20471000,18547000,18300000,22100000,34934000,41662000,50723000,41897000,47891000,76839000,58789000,58908000,81616000,100585000,NaN,NaN,NaN,NaN
Peru,40057838.017063,52733873.9268643,51891287.3957828,45502234.8782528,48027235.6951082,30440462.9972744,46291618.5369382,42926597.3851555,51220916.1876415,50354292.1399483,54288779.4666117,75209105.778183,60437447.0890953,86006212.9274945,62896907.978341,75125306.612212,80435496.35101,76850561.6221298,66365402.1258121,62329656.4258661,75789529.8464158,54637528.412975,39477358.5429385,42269843.8812087,36731201.7817181,98840530.0157836,124413178.097029,124089367.153876,89512826.3409375,60853485.9640937,42252446.9669886,45103673.9001156,69761239.1033552,81923258.7532351,97181015.9700322,102229276.396523,115433453.606297,131878737.66942,132101892.318818,151188019.101723,157650436.259183,167129997.489046,162760729.570394,166764131.431395,144466058.946549,163145082.089005,198769924.886506,164696662.911707,213090681.012886,181161769.057017,203160277.00693,NaN,NaN,NaN,NaN
Philippines,35815000,47960886,51844000,52337000,57594000,65406000,63686700,62678720,100016882,117245568,119926000,112324500,148712058,173478618,140641600,172592800,169370028,199443400,219672300,217381600,203548758,224419200,234799188,173455680,197419740,285568800,355221800,354593193,356659184,380608000,286959600,343382200,379079190,379049223,373890353,453550000,514225670,383162832,449163715,455469141,472340988,413631676,531345888,583202208,502779816,437334104,479403120,369995834,392549798,547597006,428929152,NaN,NaN,NaN,NaN
Poland,299400000,313910139,348293547,378769020,421936800,496348529,581182048,668894238,744221712,773871813,847196842,908667904,988833492,1045816635,1114942280,1093930266,1119058775,1153030333,1157616180,1177148652,1054127415,1073071906,1131231392,1051522158,1126752114,1160464140,1108399430,1238121200,1208016200,543510000,558694000,564405800,631163267,703201309,723302154,779870000,872380800,751670104,757944000,776109200,733370525,696132900,736585000,724297700,791221000,823836000,948109000,909182000,853240000,905530000,1206517880,NaN,NaN,NaN,NaN
Portugal,68393000,55010934,86761152,108585394,88041082,69821904,101197584,100702955,111984040,76184136,89841675,129334976,126700224,125692494,139590000,135235980,152743138,136943716,153182484,134827161,143012398,136614244,123808590,121228800,134867600,147253400,146809000,153526500,142637400,147196000,137616000,123317000,124743000,123136000,119750000,125796000,114829000,123664000,112800000,106107000,96511000,153412272,102863288,117412452,95579253,81273630,102743610,97771830,91197660,92820510,114110070,NaN,NaN,NaN,NaN
Republic of Korea,216860000,199400000,198101218,171674894,198749044,236335326,272837548,280200620,312760171,346305700,337131200,360662280,396842740,430824051,448970880,345753573,370047060,438991110,420817200,422626680,406791396,290084000,344253800,375281200,396699100,404051200,415232500,424212200,464778736,457387000,421888500,426261600,411432600,402800000,398198157,373387833,407628000,356290000,338355420,325098430,295898450,287095480,265331770,304887070,329669370,240479160,274430990,226344480,178343290,168523590,173848190,NaN,NaN,NaN,NaN
Romania,274100000,42800000,85700000,101400000,144500000,207500000,288600000,330000000,349800000,366900000,431200000,421000000,442000000,490000000,788000000,611388000,570429000,820179000,785214000,645653700,881118000,883116000,877122000,856143000,879120000,715284000,719280000,719280000,777222000,764634600,274725000,361638000,410589000,227372400,232767000,265734000,219780000,267732000,181818000,239039721,268200531,238831929,251886861,269860869,298895805,251948799,265221513,279606114,295758945,305451243,313019667,NaN,NaN,NaN,NaN
Rwanda,NaN,NaN,NaN,NaN,NaN,NaN,50000,60000,78000,80000,100000,97000,83000,147000,140000,156000,100000,100000,100000,100000,100000,400000,500000,1000000,1000000,448000,1349000,261000,326000,1225000,665000,448000,400000,NaN,NaN,100000,100000,100000,100000,100000,100000,NaN,877000,709000,1214000,589000,2573000,2799000,535000,94000,77000,NaN,NaN,NaN,NaN
Saudi Arabia,2000000,2000000,2000000,2500000,2863000,5119000,1000000,1000000,1000000,1200000,1500000,1500000,4000000,5000000,5700000,6415000,4708000,7020000,15971000,25168000,41535000,58975000,113270000,138600000,168990000,181500000,236700000,238000000,262000000,273000000,284000000,292000000,250000000,196000000,153000000,171000000,181000000,200000000,210000000,228000000,223060000,98246000,250293000,230710000,182780000,228660000,255990000,180390000,129260000,165900000,265650000,NaN,NaN,NaN,NaN
Senegal,2535000,2603000,3000000,2267000,3205000,5355000,5266000,3432000,3000000,3775000,5035000,5176000,7360000,9000000,10000000,10800000,11991000,10300000,8000000,6800000,6300000,3400000,8000000,8000000,7000000,7500000,7000000,8400000,6170000,5950000,9830000,9000000,13000000,12900000,5200000,8000000,7099999.99999999,7600000,14400000,16200000,15900000,19400000,13095000,19616000,12194000,1611000,1446000,1845000,8955000,26845000,14964000,NaN,NaN,NaN,NaN
Sierra Leone,NaN,NaN,NaN,NaN,NaN,20000,120000,200000,1130000,1150000,648000,530000,600000,492000,1317000,525000,656000,553000,1208000,768000,1255000,193000,399000,500000,1600000,1800000,200000,228000,875000,600000,200000,600000,1000000,1000000,1000000,1000000,1000000,100000,30000,50000,100000,100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
South Africa,54476000,70686000,84915000,93006900,98401499.9999999,97802100,130738000,143612200,149700000,180058200,207774800,252241000,230175600,229232388,284174736,314677236,341286990,377006495,398285565,463586690,525397586,473044600,365692600,406236300,376347000,370289700,325574400,377827008,372229152,374201600,353086600,355740000,400901322,363471900,371718000,387585000,385155000,384076000,388220000,389698300,367455000,444631104,390948283,396358317,320868240,394850199,403882120,389769037,380745376,365938448,358410000,NaN,NaN,NaN,NaN
Spain,327178000,345497000,332697969,363689946,384335280,472652800,476844400,567063600,604879900,576266000,664999000,686560728,725543172,710899980,718543230,826232080,784131640,865376400,902714022,896477666,812589774,793299756,802800780,909507264,953907200,1054000000,1137469800,1157893319,1099410445,1052482860,989716655,810262411,920936300,974640000,905497600,1143875200,1033564800,1190607000,1172733000,1104790400,1101814400,1017307086,1186619940,1061145572,913602596,958145604,974026716,730879916,771696172,929806800,836539600,NaN,NaN,NaN,NaN
Sri Lanka,36442000,45468000,36087000,38477000,42479000,45000000,43454000,55829000,49000000,51000000,57000000,51200000,56800000,55300000,40100000,52300000,65400000,80900000,77200000,91600000,78500000,79400000,83009000,100313000,101727000,99261000,103908000,106000000,108531000,92406000,95824000,102196000,115061000,123800000,115924000,117568000,122494000,142226000,163798000,157473000,158448000,188317000,150656000,163234000,181556000,175249000,161607000,209393000,181732000,166096000,209380000,NaN,NaN,NaN,NaN
Sudan (former),24450000,17860000,24355000,23136000,23436000,29000000,39000000,42000000,39307000,32891000,38129000,53100000,54693000,60316000,95000000,80000000,32000000,11400000,33850000,80400000,74520000,79000000,41700000,86000000,93400000,60000000,37800000,78200000,46920000,66300000,39400000,44500000,43900000,39400000,31700000,76800000,69000000,26200000,26100000,32800000,70000000,54415000,57500000,74649000,39710000,44770000,55810000,55810000,86170000,129410000,NaN,NaN,NaN,NaN,NaN
Swaziland,1700000,1800000,1944000,2194000,3000000,3000000,3500000,3528000,3892000,2855000,3217000,2188000,5320000,5300000,5500000,4394000,4591000,6175000,7189000,8542000,6379000,6610000,10000000,4500000,5270000,6000000,7079000,7249000,7249000,7572000,6000000,6700000,6300000,1600000,1601000,1520000,1600000,2000000,1700000,2000000,2000000,2000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sweden,111471000,116948934,129476528,148667655,160474524,163483475,180277804,189551784,203277884,223298460,231204464,230064692,260060682,232041296,254130000,254938656,253643490,251361558,251388117,239012200,242898711,243854520,251665504,246891450,239515366,234349969,234706896,216047500,214813290,205152804,178895000,199563930,217878750,207575039,185344320,199037912,197889132,186984000,187544000,188650644,180670014,179810400,176317900,174324800,160369500,160300000,167100000,186500000,142400000,168000000,169800000,NaN,NaN,NaN,NaN
Switzerland,16000000,23482800,22463155,20833500,24262700,29198400,29734600,30716800,31819900,33286900,33368400,34819800,36354000,32821400,37876500,42757000,45870000,52324000,52503000,52676800,49879700,47136600,52032800,53873400,54068800,52685100,53070600,51623600,49913000,44380000,44289000,45248000,44730000,44919000,46605000,44640000,43380000,42893000,38690000,35165717,40079916,29230782,31047858,32838624,37985075,37751410,34496770,37556160,36249050,36112020,33241490,NaN,NaN,NaN,NaN
Syrian Arab Republic,9520000,8480000,10000000,12098000,12851000,12274000,16912000,22760000,20150000,26100000,34900000,32876000,33255000,37671000,48198000,51939000,62135000,65760000,79190000,79781000,83102000,95924000,119046000,118867000,136150000,143624000,158400000,160604000,153565000,184809000,158700000,161600000,193400000,217095000,236295000,227400000,236815000,218393000,250458000,236000000,194762000,221594000,241249000,226386000,266418000,275613000,263117000,270207000,210362000,119175000,131921000,NaN,NaN,NaN,NaN
Thailand,11058000,12308962,18272180,16072384,17719913,34305898,51357912,50031000,47922000,41480000,60326000,60140000,58225004,77050425,75855624,130711700,153215700,146439000,133249365,126267912,142978440,167854000,235000000,232248800,247962000,322378800,350331000,407620440,460152000,530972157,483210200,549783200,702097000,674140000,661024000,733730560,707168000,814500000,959815116,826056000,871605312.000001,905756761,1110694916,1012133452,918611652,933666956,1043215894,1048373266,1309866250,1409078494,1345131998,NaN,NaN,NaN,NaN
Togo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75000,213000,198000,259000,260000,809000,847000,948000,350000,762000,1600000,893000,839000,995000,1211000,2600000,3700000,4000000,4300000,5197000,6500000,5000000,5487000,5946000,4741000,5168000,5870000,8085000,6010000,6600000,8500000,8964000,9200000,4895000,6173000,4247000,6884000,4276000,5492000,201000,937000,1070000,1285000,NaN,NaN,NaN,NaN
Tunisia,3000000,4000000,5699000,6000000,6000000,7000000,5500000,9050000,13380000,12700000,18300000,15000000,19059000,22700000,23380000,24900000,17200000,23500000,27000000,23800000,30510000,37100000,33200000,41900000,44900000,51200000,50600000,46400000,49500000,37700000,51700000,54943000,50200000,47000000,40000000,52000000,51500000,63325000,65000000,62100000,55000000,37462000,52620000,48463000,61771000,64447000,39245000,58760000,76540000,69224000,58777000,NaN,NaN,NaN,NaN
Turkey,54479000,38362000,50048901,53206740,72226701,95673270,137863720,186254744,230374796,242570100,286338400,367822800,428180400,281767404,479792980,627596250,699897925,846883030,681423778,802645060,793260036,857358186,1014289920,947140768,908771200,943987200,1131435601,1072183711,1129040550,1186466707,1090455600,1190460180,1316507200,991491150,1036826040,1128288383,1145994000,1365552000,1454393500,1345114416,1100845404,1160491640,1292305624,1311649920,1311682668,1338819496,1291963960,1078680736,1345930936,1279200496,1198904056,NaN,NaN,NaN,NaN
Uganda,1200000,1300000,1500000,1500000,1864000,2572000,1709000,1981000,2220000,4000000,4400000,4000000,4000000,1600000,872000,963000,300000,NaN,NaN,700000,500000,NaN,NaN,400000,200000,262000,789000,107000,250000,92000,500000,400000,1300000,1000000,800000,200000,200000,1825000,2077000,3392000,3800000,3651000,4328000,3951000,2578000,4389000,3968000,10644000,7046000,6366000,7609000,NaN,NaN,NaN,NaN
United Arab Emirates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140990.689291871,161748.491403923,278948.230535851,375486.293754129,499044.350381665,288594.509156922,495490.002460395,1496237.7543611,1656974.08199369,1792292.3321405,1965304.03934564,2177354.91642773,1638871.90436656,2223363.07118629,779938.353566478,1607584.39932079,1749993.3016491,6863389.55472342,7935925.13960369,12171871.6229279,16634295.3409222,17502288.465942,19993951.6042123,21818592.2382617,21443919.0379532,21534178.7988085,22797212.072973,24270009.0883031,23087522.167923,22689678.3924222,37580811.1422642,47401055.0746173,21822368.9897697,3988111.17179422,40234136.8837412,44495254.3205675,19206203.8007126,62068219.3516805,28379446.9273126,21567262.4202793,NaN,NaN,NaN,NaN
United Kingdom,496400000,531901300,564341200,566200000,644179800,696736600,818828800,756085200,599180400,681480800,775703400,645565600,700394400,727695000,802560000,834720000,865095000,878618000,922428000,850640000,927234000,1017120000,1018236000,978020000,947916000,966900000,869250000,837242000,849534000,788320000,715260000,644851000,658255000,720382000,719776000,793697000,751013000,715016000,710080000,636665000,697851000,702477468,681750000,654637000,630887000,645120000,643840000,584320000,650240000,658560000,640000000,NaN,NaN,NaN,NaN
United Republic of Tanzania,1423000,1149000,1500000,1500000,4000000,5000000,4000000,4000000,5000000,8000000,10700000,8611000,11133000,13944000,14891000,13337000,16031000,12900000,23000000,22800000,17500000,23200000,15463000,23500000,25926000,26150000,31931000,26684000,28400000,33100000,33644000,33147000,26300000,25400000,15000000,20175000,24943000,19324000,12535000,14135000,6660000,22192000,26590000,34469000,33530000,39222000,41448000,43426000,66942000,58341000,56887000,NaN,NaN,NaN,NaN
United States of America,2230889115.60554,2569263073.17549,2886218932.42642,3050610101.27074,3502178350.3487,3962894950.55492,4525017150.15768,4626918375.60537,4953674727.16257,5408398708.95326,5431919669.42776,5512854485.24262,6224087778.33329,5928415621.39926,7233795033.23868,7434713945.38499,6967231400.50294,7465102040.39207,7985539952.35108,8385983545.74513,7824955319.7945,6448165875.62647,7346811057.58853,8042204514.84417,7318145459.51507,7030617994.61161,7065701289.07684,7065390467.97732,7568757065.36838,7780234924.5252,7860579376.32836,7871341206.2548,8600999997.67494,8142082680.71336,8436200924.91372,8594714797.24068,8569061079.82494,8610478014.11634,8472229113.0587,7934631423.22185,8170789298.85863,8161454108.33198,8673122508.75854,8550120924.29334,8273936372.1688,8555832237.85011,8802443473.4297,8333991566.05124,7949282166.11712,8485550256.81309,8813019942.7343,NaN,NaN,NaN,NaN
Uruguay,4500000,6693300,7285400,12055840,8285070,7345500,7016740,13400114,12015300,14398500,18352000,15856000,15246000,9791100,10966800,17685200,17568600,14198400,21473000,20762400,20053200,22117500,16399400,19129500,16758000,12531200,15159000,30215310,23977534,26992256,27303372,30368800,31960000,23200000,19236000,42488000,41924000,47080000,37840000,31892960,47034240,22878240,58007840,74307200,65017920,84889200,81456320,81473920,92587440,133298880,47080880,NaN,NaN,NaN,NaN
Venezuela (Bolivarian Republic of),10000000,6993000,14970000,16949000,16949000,15449952,18481130,27664014,21948279,25212672,33104032,35800866,40402890,57349143,64044136,73355814,81773937,90209140,95520375,111220536,68445307,69034600,72078800,120761100,180320000,221645600,271199400,293537696,238456390,200080000,196852500,166772000,137232000,126228000,156576000,157491000,153153000,117026000,96460000,159250000,164710000,235071200,297615500,238045080,244720840,178460100,188579300,267021300,239311800,259568400,259350000,NaN,NaN,NaN,NaN
Viet Nam,14000000,15000000,9000000,10989000,12987000,12987000,66733200,83316600,173137032,172922462,127943600,160777800,133033400,120836400,193418000,196807800,268193000,183264000,95616000,87946800,168423600,213841200,316708500,297604500,340588500,380488000,307455000,426230182,421441090,422826726,614667000,536969600,559350000,865276100,803935600,982361100,909979400,1168308500,1203388600,1304096000,1042999200,1127271460,1205615004,1498801626,1022088672,925261615,1065116469,955117684,1448759427,1159551309,764771631,NaN,NaN,NaN,NaN
Yemen,NaN,NaN,NaN,NaN,NaN,5300.27582757243,6902.98139682662,11829.6507699499,187169.942358937,34113.6659615594,107683.818929872,185049.090184384,370152.738791095,430467.21216014,1777799.57666559,1202304.137381,777558.274758881,3739449.65494835,4875566.97854738,3943436.34023632,4435639.48940542,4560057.17781766,5820322.47434904,6261623.98113878,6264298.6054295,5613815.5126971,3145492.18139415,6286543.15607702,6619599.80513765,7569932.50738646,5757045.95760527,4640139.3200995,3166685.41995295,3621279.14225624,4032555.99908609,3272767.28385214,7978350.69546467,6810538.74025541,5981142.85061097,6109817.50066862,6759084.05636632,4708997.00196894,2015225.90156272,6819491.53289707,1645358.34090312,3913399.63734903,12295908.7081909,7492230.66575048,5941855.68098107,11267519.7676662,6142668.00996418,NaN,NaN,NaN,NaN
Zambia,5280000,4500000,4600000,6000000,6000000,6000000,6500000,12000000,9126000,19676000,32795000,25000000,24000000,35900000,33700000,39800000,46200000,31000000,38172000,53000000,57600000,54084000,43300000,37776000,53351000,53814000,61817000,56080000,51800000,37900000,40091000,57300000,57900000,38000000,34000000,27500000,32600000,13200000,10621000,8000000,13000000,40335000,42816000,60177000,51637000,49225000,55754000,53215000,64145000,77617000,116486000,NaN,NaN,NaN,NaN
Zimbabwe,18460000,15730000,16083900,36963000,37962000,36427000,40918000,38423000,42914000,48853000,70787000,59820000,69720000,74700000,74700000,59700000,44775000,55023500,58720550,92275008,97407030,87352224,80730900,71297400,92334105,81229920,72826688,87472576,81487948,94130135,89103424,57196800,81623304,92435500,75772000,93812000,93906000,95000000,100000000,87400000,82000000,70742000,77499000,51594000,48403000,60543000,57419000,48551000,64898000,61625000,57341000,NaN,NaN,NaN,NaN
