Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Egypt,191899999.99944,196099999.99065,227100000.0072,260600000.038,284799999.8736,243800000.0094,244099999.99934,281400000.12,310099999.86,330799999.966,324399999.906,350000000.12,321699999.908,362999999.918,418000000.085,427700000.091,459499999.9795,490999999.964,500100000.0811,553900000.0485,584899999.956,631899999.8847,609999999.9618,593999999.964,640000000.0427,795500000.1163,786500000.0388,794500000.0859,797000000.0955,744800000.0656,774999999.9633,769684000.11,820875000.1446,714934399.9764,959329999.936,989566199.9386,900359999.88,995748000.06,963727600.0455,1057983999.9282,1143475999.987,1117912300.0992,1152694399.8675,1326221400.0214,1260566999.9221,1189440000.0656,1075200000.1344,1093536000.1412,1145472000.1606,1112351999.9698,1158720000.036,1043327999.8596,1068959999.9232,1077407999.9164,NaN
El Salvador,12099999.9984027,16499999.9983572,29400000.0033699,28799999.9979067,19600000.002047,26899999.9992975,28300000.0016046,33999999.9980297,34999999.9978037,45000000.0012589,63000000.0248804,64999999.9773679,68000000.0153797,62499999.9986331,65000000.0007671,77099999.9874889,77100000.0338001,84199999.9837421,50599999.9965471,47600000.0009486,66499999.995573,44100000.0014616,59400000.0076093,39800000.0061516,61100000.0010189,49199999.9960733,64599999.9945473,67700000.0016966,56300000.0006537,52699999.9991681,55299999.9993346,53599999.9950526,53000000.0026482,45999999.996401,40999999.995733,59999999.9985914,72100000.0016959,57000000.0056865,56800000.0010219,50999999.9974947,48200000.0056905,37900000.0011653,31699999.9959641,43200000.0006425,45200000.0023072,39000000.0034693,34599999.9990386,46599999.9979521,45400000.0007917,46900000.0054821,38900000.0009199,49999999.9985851,42100000.0014333,44199999.9984921,NaN
Fiji,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Finland,59104999.987866,61570965.00403,76474159.9825124,90750576.0101607,101766626.005203,99283323.9973645,102568388.984776,109730972.007642,150677610.018927,158363754.973497,168996223.988778,165084800.018914,188680580.001814,205156451.97252,179184184.991747,143786907.017567,148852340.023121,160773393.985871,170729669.966088,169758831.967017,156961755.039056,183160368.00684,172215774.967367,163317979.986375,166992419.976425,173873699.985007,174243832.041862,169810428.012126,184394716.988851,163055999.996673,127500699.995382,128933999.992438,122607000.002634,126636000.025412,122257360.020996,111882000.020136,109562999.992244,103950000.01,100319999.991758,96860000.0248842,97350000.0047866,97199999.9752432,109190000.034234,101605599.978417,109545029.985813,123192319.976236,101300479.989984,117893759.983343,143251200.031098,110600959.99863,135018880.006992,88896000.0041047,88407039.9977895,94318720.0077862,NaN
France,624700000.14472,664967400.104604,769409999.978206,842017400.047718,840620799.977081,947231999.815086,1088578399.88946,1228457399.63917,1210123200.38534,1399153600.28138,1445598000.28801,1615362599.83408,1789007999.98279,1515544000.12449,1661148000.18252,1756796999.55945,1770577000.35918,1940614999.85692,2138822999.55469,2062305999.45227,2103087000.66707,2101571999.69247,2215599999.84742,2227160999.54798,2290008000.57997,2437411600.87481,2421573699.20751,2460591000.64266,2508379999.14479,2345724799.74698,2358342000.03237,1925676000.64655,1935361999.77733,1955130100.47194,1970760800.78898,2019119999.75781,1952678700.27433,1873539300.03009,1877121999.12225,1707260499.77953,1779871200.0166,1710778000.38262,1768469999.64755,1779418000.06179,1704001200.31158,1716078000.06979,1874105999.80873,1637142000.26322,1613663999.59001,1823171999.63749,1575600000.23675,1668809999.82549,1708902000.0977,1686983999.96663,NaN
Gabon,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gambia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Germany,875799999.636402,1034988499.96308,1032061800.02187,1143885600.0147,1232233199.5385,1251271100.53147,1257983999.9368,1335144999.48754,1436807999.47215,1484368000.33166,1525065399.42872,1628965799.93378,1540824000.91302,1611964199.8461,1620184999.9958,1745520000.24109,1737086600.42828,1748884000.39566,1797880800.59506,1835092500.18771,1629456599.34782,1685083999.06845,1584850500.23216,1620119799.66398,1698275100.72347,1676517600.29964,1714966600.27786,1715714100.41936,1579353000.58702,1233236999.74898,1198840000.42854,1181040000.32292,1144519999.98964,1281278999.75419,1279709999.26948,1283339999.88886,1318124500.18226,1413929000.23078,1510500000.22578,1402631999.74109,1374463999.68432,1387487999.34317,1433152000.1355,1410509099.79581,1430505900.7724,1295271001.04307,1463508000.10291,1255904999.68935,1270889999.94162,1446659999.53438,1328075999.32366,1335527999.8003,1356750000.6327,1476548999.87998,NaN
Ghana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Greece,83300000.0142154,91699999.9906387,98399999.979105,125399999.999032,128800000.016009,139900000.006875,145900000.0161,170300000.022806,175699999.993682,200600000.002362,199200000.009715,206200000.008415,231799999.99782,251100000.005914,255299999.970673,281899999.96384,294199999.967784,341100000.01547,355999999.88848,333399999.857668,337799999.996722,383799999.974339,417999999.833826,426600000.046155,458300000.140753,431600000.002238,388800000.080943,415599999.952349,404199999.92613,427500000.015942,407991600.080817,392213999.861632,327016000.023287,344615999.924242,313110000.152003,337619999.978323,304543999.897644,289372000.067289,288090000.033086,282435000.038989,259903999.948463,253214999.969281,257186999.941711,226632000.026556,225864999.983008,206172000.034669,216132000.02705,149399999.999971,180276000.017741,196212000.020392,177288000.01864,179280000.015351,185255999.972039,185355599.985008,NaN
Guatemala,9000000.00360228,8899999.99868403,11400000.0048163,9100000.00401263,7299999.9971358,19500000.0034665,13599999.9989246,23699999.9984671,19399999.9922931,28999999.9961823,13199999.9925357,23600000.0133535,32000000.011628,36900000.0072627,35099999.9986631,49900000.0012589,52000000.0114474,51999999.9885101,58200000.0032819,51899999.9940836,46999999.9851654,58699999.9900133,41700000.0002083,55500000.011266,59999999.9878202,80000000.0125627,65799999.9843091,61599999.9803305,83399999.9752751,79999999.9922064,98200000.0093913,100000000.001883,106999999.976159,111999999.999971,114999999.991839,110000000.028733,118400000.025394,101000000.020935,124000000.020031,124499999.984091,113999999.988843,90200000.0002439,66899999.9923056,107400000.000641,83400000.0117718,134900000.012405,90499999.9937638,100299999.967802,105199999.995163,110399999.97685,120599999.970432,145099999.961074,187400000.03126,181500000.027513,NaN
Guinea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Guinea-Bissau,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Guyana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Honduras,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hungary,92399999.9994138,135264600.016624,134265599.989669,168761800.021687,179639999.994043,184744099.993165,235653600.010732,303381600.030198,346160499.990452,389045000.008588,391138999.93981,418847400.047655,489251100.015943,546889599.996518,531513599.961611,517698399.992316,576278999.872413,564398999.827988,563828899.752174,530895199.984677,556145200.002138,638095499.858395,617269799.965618,617137400.159872,550582399.988256,584498999.759374,603979199.937611,635959200.186719,563062400.231434,352145200.019101,260003499.990974,145631999.988299,221920500.016959,239597999.964284,243295499.998026,314260799.989146,282370399.988394,278897999.978553,317394000.044308,317119999.999635,333648000.036576,328020000.009593,331334999.985789,352982400.005515,325048599.969918,340659000.014867,318181499.955727,231767999.996989,252747000.014092,258441299.980429,291707999.982873,322677000.00798,328671000.020791,342657000.021579,NaN
India,309999999.430608,359279999.697748,405372000.223165,431793599.409503,543020799.945727,830313000.359972,1039178400.85469,1236345399.13144,1023556799.48354,1286420000.2612,1619646000.52793,1703871600.19562,1574288001.03284,1798198799.84218,1855159201.01838,2281148999.57794,2723274400.14749,2884765800.20023,3320208800.42875,3388452599.09353,3726144000.32709,3873193999.15185,4433258800.45674,5087968199.15049,5473999999.65134,6202265001.92201,5406349201.53553,6770994999.94428,6750449599.37969,7126701001.91259,7563522001.0079,7904338401.65594,8216956801.15299,8879631400.84258,9154849596.51554,9593880001.10628,10116963202.6222,10513618802.9633,10711654797.6676,10059573197.3924,10403911997.5726,9610725600.03514,10146623602.851,10707418600.7355,11603649597.7372,12534430999.6759,13121381000.764,13731990999.2253,14179984000.3308,15067961996.6814,15743181998.868,15307018997.0335,15225028004.2486,15302833003.0431,NaN
Indonesia,84799999.9864798,98600000.0569129,95999999.9013692,108200000.000266,89899999.8966455,95900000.026321,67100000.0691578,101099999.942598,171899999.956429,183799999.978789,211700000.081392,255299999.89727,328999999.977954,316399999.944384,338799999.950487,352299999.850031,487000000.045454,549000000.092807,620200000.059271,850800000.142697,996999999.94138,1082400000.12759,1049100000.07321,1285799999.85034,1298900000.30523,1366199999.87384,1467400000.15828,1585399999.73403,1469100000.24391,1609900000.20148,1551699999.70236,1696999999.95577,1557899999.98654,1648999999.71423,1843999999.68382,2084000000.33555,1706599999.91205,2120900000.08286,1925500000.08161,1964399999.92826,1959999999.67471,2188374500.09851,2136199999.88486,2248225199.91205,2362065000.30963,2178449999.8612,2406491999.92177,2537198999.67593,2979934200.50164,2822622300.29254,2725009199.89945,2912633999.86487,2614140000.02502,2763572400.34191,NaN
Iran (Islamic Republic of),8000000.02229985,7699999.96032854,12700000.0503744,15499999.9989847,17000000.040138,31999999.9853546,46000000.012105,48999999.987434,55000000.029376,70200000.0026281,86999999.9197523,107600000.042145,152699999.919624,194199999.969555,183300000.023243,194000000.012561,238400000.010161,175300000.085129,286899999.998326,298799999.850604,409900000.011192,492799999.906837,596599999.969852,489500000.201495,467399999.890602,529400000.058699,529400000.07586,527499999.835042,725999999.870927,546937999.98312,642207999.816796,810202400.245105,536684999.765101,586467000.049253,606413999.861432,653680800.178274,788499999.835599,829709999.973068,797779799.684837,808162500.142673,807231600.220351,820073600.170211,868560000.201514,976764000.020217,814807499.983999,1002099999.73158,895512999.978385,1048561000.08451,956549999.739085,956549999.769512,819900000.260953,819899999.784018,829009999.969205,846683400.22271,NaN
Israel,21300000.00115,19200000.00194,21499999.99944,22900000.00116,23900000,24699999.9996,28300000.00059,27899999.99985,29899999.99822,31099999.9982,33399999.99891,35600000.00157,30300000.00124,32600000.00194,37400000.00124,36500000.00012,38199999.99949,37700000.00074,35700000.00161,40800000.00125,51699999.989,45499999.986,47099999.9899,55500000.0041,52799999.994,49800000.0056,51999999.9988,46499999.9944,48399999.9847,49600000.0015,41300000.00188,43400000.016,44000000.0208,50000000.0122,49999999.9972,64999999.9931,60999999.9845,60999999.9845,44000000.0022,43999999.9976,44000000.01,47099999.9895,47899999.9944,56199999.999,46200000.0168,45900000.01336,43300000.01395,43999999.98597,46299999.99548,41900000.01112,44599999.98584,43700000.01384,43999999.99858,44000000.01793,NaN
Italy,347800000.078084,375746999.891056,373500000.147248,401581999.855418,458567399.997407,471022299.944177,474423299.935233,506923199.878678,542143999.863802,584988000.117706,613651799.781113,677964000.114016,679025399.765817,657140799.794614,728551999.776471,717101000.214716,793598299.833271,1036830000.42139,1086424500.38946,992502500.254981,945762299.582855,988647400.122523,997247999.566365,994020800.395439,1018522400.12733,1007424000.08356,1024447199.61277,938636999.976475,784822999.91436,811578999.781269,858887999.746624,863550000.162564,873018000.3159,840545999.899339,834749999.973076,837455999.624345,818235000.147666,810354999.975494,833280000.0469,792395999.970297,781325999.978317,750339000.034311,714597000.02274,648009999.955435,604462999.972415,658939999.971225,665520000.014779,572460000.027535,556480000.037704,537679999.963952,533919999.968255,555539999.993521,558359999.954087,528279999.955538,NaN
Japan,695200000.169,695208100.062,752656799.93,728384999.769,777555999.9164,840762200.1452,884601700.1272,740096000.0035,722686900.2792,670306800.114,654648199.7371,709350400.2004,840707999.9926,678818699.9145,624096000.1423,704447699.8752,683159399.769,687477900.06,736501199.9184,580229999.9771,605705999.9016,642020000.0548,656837000.1592,651184800.2408,633080000.0052,643104000.0006,618825000.21,590080000.1603,589078999.8493,553859999.9205,513215999.98176,501072000.01845,517199999.7444,492179199.98013,439407500.0073,419082299.98646,398140800.00688,376039999.99665,378804999.9981,385046000.0142,382359999.99078,379199999.99118,376829999.99872,374934000.02002,372247999.98588,370825999.992,350760000.02264,331800000.01188,276895000.0013,319949999.98784,277764000.01596,294274999.99886,290720000.00017,244899999.98334,NaN
Jordan,400000.000277397,599999.999382755,999999.999660152,1399999.99917726,1800000.00001915,599999.999304072,2000000.00099465,2099999.99993978,1500000.00057013,1400000.00073019,1400000.00073019,1500000.00040069,1799999.9991626,1999999.9998019,1900000.00116015,3999999.99903819,1400000.00038734,3200000.00048443,6199999.99780435,4999999.99933227,2900000.00073521,7100000.00005445,8799999.99937988,7000000.00157927,10699999.9987432,6100000.00138217,7299999.9994265,14199999.99682,12000000.0026436,8000000.00063519,14800000.0009973,9700000.00130007,6300000.00147904,4000000.00148879,5999999.99944904,4999999.99830725,10899999.9984451,14799999.9983408,12999999.999066,9399999.99914732,10000000.0013408,10600000.0007205,10899999.9968305,4700000.00045665,10700000.0013928,4600000.00011502,6499999.99948705,7800000.00094502,8200000.00175702,10199999.9998664,10199999.9998664,10500000.0025823,11000000.0023044,10999999.9976982,NaN
Kenya,3500000.01556735,3499999.99218329,7299999.98613649,10300000.0016149,12999999.9818788,11799999.9937249,12999999.9972249,10800000.0141259,16000000.0022878,21999999.9989734,18500000.0128644,23399999.9845046,20299999.9887147,19400000.0073345,21899999.9949298,22499999.9975901,25199999.9895802,25399999.9882157,20099999.9903353,22700000.0079636,26999999.9948381,27699999.9911894,30000000.0155169,34699999.995903,48499999.982384,46199999.9821054,47800000.0150446,57600000.0153203,49299999.9961605,49100000.0119207,52400000.0166126,47800000.0255231,42099999.9746127,52000000.0089899,32999999.9812703,63000000.009534,51000000.0294959,52999999.980031,54200000.0196359,72700000.0025254,81899999.9898867,56100000.0251441,67600000.0105779,81699999.9790441,81200000.0185494,84900000.0096741,80000000.0176044,75999999.9962924,85000000.008839,101300000.019081,107199999.981516,108199999.990556,153699999.98694,121699999.992223,NaN
Lao Peoples Democratic Republic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lebanon,7900000.00043175,5899999.99955361,10000000.0012154,10999999.9985685,9999999.99860701,11500000.0011022,12500000.0001253,13400000.0026254,15999999.9983817,18999999.9997456,29000000.0111878,32999999.9987249,38600000.0118238,19099999.9976007,6999999.99790594,17700000.0001863,13700000.0005514,14399999.998927,15999999.9981511,13999999.9980842,16899999.9975852,21299999.9977323,16999999.9969925,16999999.9969925,11899999.99861,10600000.001943,10000000.001427,11300000.0025449,14000000.002476,11000000.0022869,12400000.0011001,14199999.9974524,18000000.0032145,9999999.99911659,25000000.0092243,22000000.0007537,22000000.0007537,23399999.9930711,22000000.0020142,24199999.9943475,29999999.9983086,22100000.0060254,27799999.9858537,27299999.9918976,10200000.0013285,12699999.9999525,14900000.0007631,10800000.0000131,27899999.9889239,20800000.0042253,19899999.9975406,24800000.002204,26099999.9883342,22100000.0019233,NaN
Lesotho,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Liberia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Madagascar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Malawi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Malaysia,25700000.0059636,26499999.9891728,23800000.0123174,31199999.9817912,39499999.982731,43499999.9998241,41499999.9883136,42500000.0072323,54599999.9906721,60800000.0222821,72100000.0042377,76799999.9807783,113100000.029233,69899999.9803813,78600000.0031607,84000000.0262087,96000000.0111178,109499999.99509,135700000.001977,139399999.994381,128699999.996168,138100000.000756,161000000.005261,215999999.98626,214999999.99168,198899999.976409,208600000.009349,237099999.987858,273100000.035966,262100000.004237,253426500.025432,291950999.974303,296485000.003012,281260000.019773,278850000.000737,247350000.020427,331959999.988735,400319999.994768,346092000.006661,341334999.980911,320354999.987048,341408000.035596,359975000.04139,511034999.936146,461759999.955913,498097999.976667,521808199.95853,488632299.95474,553237999.95049,498098000.038603,514640000.008678,551399999.979995,551400000.001834,577867200.039398,NaN
Mali,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Mauritania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Mexico,155000000.028133,128271599.950241,139060800.008126,167464399.8989,245707599.902321,276169000.022709,294414099.983461,358360800.044101,402782400.054935,403970000.018979,432489400.002586,504156799.942238,522218700.124206,649819200.027919,726342399.958099,823756800.000699,787052199.984523,745430199.804531,819422999.874582,869615999.849751,1094130699.95885,1166432800.00108,1074845200.19122,1177688400.1818,1245988799.80992,1239599200.22804,1318479199.85834,1250556000.04231,1273408000.04082,1324759199.88543,1139027199.76598,1215239999.94212,1181069999.91235,1174123200.05665,1043755000.12942,1203777800.0816,1195802999.99744,1329319999.77007,1286999999.96353,1323212000.16322,1285110000.06753,1095998599.89613,1131310800.11393,1114361599.84991,1069122600.18081,1019416999.95907,1161636700.03896,1006182799.85387,1067654699.98026,1117906300.07097,1120112000.14534,1151759000.0685,1194913999.95792,1438979499.94212,NaN
Mongolia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Morocco,8600000.00632146,15799999.9847737,14899999.9934032,11799999.9687566,18199999.9953582,25299999.9852452,25999999.9843715,37000000.0221262,34299999.9755732,37099999.9681167,44200000.023005,50900000.0334121,62499999.9886255,62200000.0107574,63200000.0252183,82199999.9721832,76100000.0112685,80700000.0099647,100799999.97586,114800000.025115,82400000.013989,91099999.9911348,110900000.02963,104800000.02111,128299999.976083,140099999.986574,132899999.993176,158899999.998235,144099999.962665,163999999.973584,139756399.969291,129691800.018834,168437700.014535,131295199.949962,140263199.970492,119769000.007209,166265500.019754,167024000.022791,191131799.964588,193898399.95121,195597000.031509,198719999.988619,216144000.031555,216476000.032617,211928000.04685,205589999.96863,208823999.993816,176279999.992108,180799999.981831,185320000.012079,180799999.996673,194359999.968488,202496000.006086,198879999.977353,NaN
Mozambique,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Namibia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nepal,133000.003854925,406999.999553571,599999.992177259,799999.996340347,1000000.00288292,2109000.00068768,1804999.99554379,2321999.99738236,3347000.00859921,4090999.9933861,5554000.00031956,7712999.99721987,9001999.99832589,8961000.00860299,8420999.99279638,10687000.0088433,13011999.9931195,13745999.9928438,15478999.9906214,16767999.9985541,17975999.9893113,22882000.0072322,28058000.011684,31656000.0024109,31699000.0031947,32899000.0026827,38113000.0009828,39800999.9957473,49274000.0068106,51836999.9886301,57000000.0054768,59399999.9931352,55259000.0035325,66399999.9937065,69999999.9806413,75000000.0129456,77399999.9993628,87399999.9774511,61999999.9868205,51771000.0095476,47204000.0050115,59484000.0177699,21837999.9908623,5465000.01076246,8117999.9926926,2856000.00801216,8780999.9958556,1939000.01092469,2790000.00419544,28331000.0027736,43148000.0127717,54768999.9915732,45950000.0131559,78286999.9810899,NaN
Netherlands,242900000.0076,286944000.015,275504699.9692,272259900.0426,280341599.9912,296237200.0214,292920200.0194,281196799.9907,311469600.024,316134000.0126,282143499.966,275879400.0084,289813000.0304,296942800,297423900.0176,272063399.9825,271593599.967,258828800.0232,271785800.0403,258244500.0048,243474000.0147,221907600.008,220496299.9818,220728699.9648,204187200.003,195629600.0097,166290299.993,147464999.956,128425999.9815,113680000.0449,113679999.9945,112520000.0432,107299999.9764,114550000.032,113099999.9812,113099999.9545,108749999.974,101500000.0045,100049999.985,89699999.99936,90872000.00116,91008000.00461,89100000.00076,89577000.00198,89683000.00399,91349999.998151,93799999.999945,86450000.00468,82250000.002871,82250000.003482,70349999.99941,70349999.99941,68249999.99744,63349999.99664,NaN
New Zealand,6000000.01109866,3393200.00899445,3987999.99682872,5870499.9904912,6560399.9941385,6844800.00284835,4850999.99475468,7813100.0075703,9672599.99457173,7789399.99879265,9741599.99042416,28085200.0045852,31784399.9944572,19188400.0095974,11333200.0101132,19617599.9981818,19674799.9915101,24227699.9998363,21653300.0073739,20736600.004702,20328000.0097393,29076599.9909786,31941500.011592,38520000.0015984,30751999.9910669,25920000.0020553,35254399.9948776,19618499.9860412,21201000.0028963,43739000.01598,61404000.0065747,85785000.0002509,100097900.005242,118692000.023193,146481000.03926,131599999.995972,130149300.044305,143522499.939164,167760000.014382,214550999.987392,249724799.921737,299052499.909019,321480899.896734,348495999.872852,285314399.946387,277336499.955434,300760499.862385,269924999.858098,301217999.885152,336811499.95345,336262499.95081,338092499.918475,370574999.930681,391894499.930349,NaN
