Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
South Africa,54477549.52,70685184.72,84913844.4,93005468.88,98405361.62,97804912.88,130736782.24,143611582.39,149697672.75,180058723.68,207771339.75,252240554.54,230173603.52,229235919.4,284179044.6,314675532.15,341288946.36,377009213.39,398287018.48,463589902.23,525399137.36,473042114.16,365693540.07,406238892.4,376346849.52,370292871.55,325578683.46,377822800.56,372228407.4,374202881.28,353089137.8,355741592.52,400904334.87,363470159.6,371718862.14,387584321.16,385157201.53,384073533.1,388220032.2,389697749.48,367453952.03,444628459,390948478.31,396358932.05,320866011.12,394849081.88,403882203.86,389770341.21,417022017.3,363004184.1,385059429.2,395172108,382761187.43,NaN,NaN
Spain,327180679.4,345499797.86,332702942.58,363688346.88,384338835.86,472655670,476850611.25,567065374.12,604877322.87,576265101.89,664997585.7,686564101.9,725537410.4,710903329.92,718543837.7,826229391.15,784127944.8,865370974.32,902710298.45,896477371.06,812594116.8,793302714.56,802794312.88,909510654.78,953913984.72,1053998010.5,1137472920.26,1157889199.5,1099409814.69,1052486109.18,989710453.35,810255704.58,920934514.92,974639058.9,905491182.97,1143878529.24,1033558029.6,1190610186,1172728492.65,1104793860.63,1101810321.02,1017308949.44,1186625466.11,1061139727.47,913602353.4,958143898.8,974026172,730873342.2,771690537.88,929813417.4,836541681.85,833294016,949971421.92,NaN,NaN
Sri Lanka,36441372,45468228,36087694.5,38476499.28,42478973.32,45000791.76,43454590.87,55828553.11,48999539.19,50999738,57000000,51200878,56799784,55299776,40099200,52300825,65399212,80899560,77199360,91599780,78499090,79399749,83009766,100312992,101726100,99261861,103908535,105999504,108531892,92406500,95823662,102195630,115061640,123799718,115924876,117567648,122493440,142226588,163797615,157473770,158448654,188317892,150655800,163234372.77,181555560,175250000,161606250,209392730,181731510,166096380,209379280,163629000,127236000,NaN,NaN
Sudan (former),24449283.44,17860389.66,24355351.04,23134894.38,23434284.72,28999528.32,39000918.71,41999806.08,39309091.17,32888553.75,38131432.5,53100015.01,54691147.1,60315674.65,94998758.88,80000517.74,32001064.09,11399493.6,33849969.92,80401303.78,74516860.35,79000397.1,41701436.06,86000202.15,93395126.79,60001617.9,37797421.46,78201763.2,46917289.98,66300900.66,39401149.8,44494588.8,43902607.68,39400220.08,31700172,76805994.6,68994066.38,26204326.42,26103628.11,32803031.36,69995401.4,54413441.92,57501290.07,74647466.23,39709169.76,44774484.4,55804763.95,55803989.09,86173685.94,129408709.41,NaN,NaN,NaN,NaN,NaN
Swaziland,1699992,1799960,1944081.38,2193958.65,2999848.63,2999914.19,3500055,3527940,3891960,2855016,3216844.87,2188129.56,5319902.93,5299879.8,5500025.74,4393937,4591095.4,6175200.26,7189261.92,8541844.32,6379032.54,6610180.65,10000345.68,4499943.84,5269976,6000031,7078815.88,7249070,7249015.2,7571864.16,5999904,6699898.8,6300106.56,1600105,1600994.76,1520041.92,1600073.2,1999906.37,1699980.92,1999956,1999994.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sweden,111470736.96,116948230.52,129477500.6,148668005.16,160475184.62,163483786.76,180277698.56,189551957.58,203278348.35,223298587.11,231203602.22,230065165.04,260060190.4,232041636.06,254129992.5,254938780.44,253642764.54,251361587.4,251389285.29,239012173.84,242897935.44,243854826.32,251666385.24,246890738.82,239515192.71,234349733.7,234706394.58,216046706.7,214813672.06,205153368.2,178893925.7,199564301.22,217878453.45,207575577.05,185344852.32,199037371.86,197888559.65,186984106.34,187544233.6,188650192.5,180669914.88,179810827.35,176318718.25,174325311.28,160368821.9,160301031.28,167100328.25,186501170.28,142399301.73,167194242.6,171444274.19,147645186.92,159749668.53,NaN,NaN
Switzerland,16000293.12,23482828.11,22463224.05,20833856.78,24262642.85,29198580.86,29734285.32,30717078.08,31819479.48,33286742.4,33369114.24,34819376.66,36353639.7,32821356.15,37876883.33,42757686,45870124.25,52323885.9,52503523.2,52677043,49879305.41,47136499.27,52033823.8,53874343.89,54068515.49,52685676.24,53071086.9,51623147.27,49913654.87,44379597.96,44288850.89,45247688.64,44730610.54,44919542.5,46604607.28,44639707.32,43380532.14,42892618.12,38689497.7,35165843.55,40080129.93,29231377.92,31048110.45,32838344.5,37985302.35,37751351.4,34496437.04,37555864.2,36249028.02,36088844.49,33049565.8,34833878.4,33936320.78,NaN,NaN
Syrian Arab Republic,9521111.6,8479904.5,9998486.08,12098469.47,12850429.05,12273356.1,16911335.98,22760282.24,20148988.53,26098765.68,34898844,32876748.8,33253317.66,37670807.04,48196982.4,51938496.9,62136838.4,65759605.2,79189845.48,79779089.68,83100489.19,95925190.51,119045626.02,118866216.27,136151384.36,143622616.68,158399275.09,160603106.52,153566718,184809312.87,158698297.44,161599501.47,193399258.92,217093788.56,236294152.8,227399396.4,236816056.25,218394096.48,250459431.11,235997816.04,194762878.25,221591795.43,241248064.89,226388185.44,266418326.8,275614782.79,263117552.65,270205162.96,210363487.05,119174819.76,132970490.6,110808984.66,61658479.36,NaN,NaN
Thailand,11058941.25,12312457.41,18269363.84,16067884.53,17716357.14,34309047.78,51356047.27,50027273.16,47921894.55,41475811.54,60327208.52,60139098.72,58228919.52,77047461.26,75850759.6,130715851.5,153211955.28,146440881.16,133247423.9,126264595.38,142970668.69,167855501.52,234996086.52,232243615.03,247968427.2,322385812.5,350328021.12,407627986.28,460144511.91,530978853.75,483201673.08,549788919.84,702099616.1,674147116.58,661017717.44,733728367.56,707160451.95,814502417.92,959821425.64,826050741.21,871604875.5,905753400.4,1110701691.3,1012135305.08,918603165,933667447.44,1043214000,1048365825.04,1309859632.5,1409083000,1312645400,1378966680,1425298040,NaN,NaN
Togo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74969.82,212706.89,197964.45,259243.11,260064.12,808979.92,847267.32,947880.16,350052.96,762287.4,1600228.12,892928.48,838798.19,995209.56,1210934.6,2599827.4,3699799.17,4000206.36,4299633.26,5196501.1,6499890.66,5000465.23,5487007.15,5945938.08,4741343.75,5167897.14,5870078.19,8085181.5,6010290.72,6600397.8,8499673.6,8963990,9199776.06,4894411.5,6173417.44,4247245.22,6883525.2,4275711.9,5492542.8,NaN,3768472.8,9227144.08,13307386.05,6796119.12,10065025.95,NaN,NaN
Tunisia,3000283.56,4000684.42,5699663.48,5999203.98,5999969.6,7000176.69,5500350.24,9049076.66,13379652.09,12700968.24,18301253.1,14998548.48,19059854.59,22698800.28,23381433.4,24900778,17200095.36,23501060.09,27000452.85,23799059.25,30510527.12,37100486.41,33200282.04,41900534,44898212.64,51201156,50599226.1,46400416.35,49500012.24,37700526.6,51700642.77,54942181.32,50199894.36,47001436.58,39999816.12,51998111.8,51500137.2,63324182.4,65000101.7,62101439.34,55000380,37461056.64,52621105.76,48463958.16,61769606.4,64448545.86,39246825.84,58759272.67,76539409.67,69223066.36,58776047.82,72908195.07,53158489.6,NaN,NaN
Turkey,54477142.16,38353796.91,50051264,53214393.2,72223363.52,95667690,137859892.82,186255969.05,230367345.51,242564293.54,286346738.6,367827897.21,428185958.22,281766299.36,479793792.72,627595987.22,699893688,846885736.8,681417663.08,802653999.21,793259284.4,857361230.52,1014297962.09,947134317.16,908763699.06,943977908.48,1131427000.58,1072175382.59,1129047564.73,1186471523.54,1090463516.16,1190458761.52,1316512409.31,991493254.01,1036828207.25,1128289726.8,1146001942.11,1365550814.76,1454394972.8,1345120976.74,1100849979.18,1160486558.4,1292297809.74,1311651228.98,1311686291.4,1338818049.24,1291972858.96,1078678970.04,1456162228.2,1359181207.68,1198619776.9,1362904485.36,1507851978.71,NaN,NaN
Uganda,1199247.66,1300162.08,1501749.34,1499799.6,1863444.66,2573959.8,1709561.4,1979495.18,2220198.3,3998940,4401250,3998400,3998960,1600256,870527,963612,298564.56,NaN,NaN,698733,501356.8,NaN,NaN,399367.4,199702,260087.4,790892.19,108120.96,251375.82,93735.93,499408.38,401469.24,1299355.2,1001531.44,801476.39,200726.75,197896.32,1826425.4,2075781.75,3389260.62,3802436.75,3650268.3,4329048.32,3953223.6,2579922.87,4386550,3967590.06,10642970.64,7047024.36,6369140.54,7608591.12,7187483.73,9161851.3,NaN,NaN
United Arab Emirates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456393.44,494183.36,638849.12,799625.82,999792.75,500292.96,729869.58,2099670.28,2260681.38,2355721.05,2439214.06,2609307.94,2012008.5,2769120.97,980085.28,2020269.96,1999998,7820007,9200426.2,14170344.4,19000012.5,20001076.33,22998248.04,25001811.3,24500851.2,24200382.15,24701297.5,25100275.2,23800448.29,23500363.66,38920740.95,49116145.2,22598019.7,4127135.64,41699816.03,46120891.19,19900018.95,64310013.3,29350015.5,24569752.72,24259979.9,18281191.04,NaN,NaN
United Kingdom,496399297.1,531900999.25,564339543.9,566199323.86,644180501.04,696734831.43,818829935.6,756083965.07,599179398.39,681483157.29,775703402.24,645565696.46,700397174.84,727695484.1,802557410.64,834719155.2,865095593.13,878615413.52,922430052.8,850638565.92,927233198.24,1017117691.36,1018233605.22,978022532.1,947915439.9,966903231,869249852.31,837244386.61,849535541.94,788318159.13,715260768.56,644853037.41,658256544.89,720382289.51,719778436.17,793694486.88,751014295.02,715017114.36,710081812.44,636664199.6,697849110.5,702478278.6,681748697.64,654637205.92,630887778.46,645121048.66,643838028.48,584321279.5,650240829,658561144.15,640000107.42,639357966,678397810.52,NaN,NaN
United Republic of Tanzania,1422594.9,1149746.18,1501408.44,1501465.35,4000382.36,4998041.58,4000656.24,4000297.35,4998019.99,8001617.04,10699811.37,8610609.15,11130620.12,13944971.68,14889871.35,13334370.81,16032245.76,12897161.28,22999716.76,22802595.75,17499550.53,23198040.42,15460762.67,23500567.8,25923560,26150112.63,31934388.24,26685130.68,28398830.27,33099646.99,33641783.48,33147471.6,26301054,25397401.64,14999689.44,20177679.62,24943805.76,19326518.82,12533622.13,14132296.8,6660930.15,22190241.36,26589030,34472140.95,33531187.76,39224464.03,41448146.4,43423778.44,66940505.5,66382479.21,67719327.48,56535700,42677550,NaN,NaN
United States of America,3057227643.8,3553638986.29,3928991922.88,4174376759.1,4783557464.4,5396581033.2,6065167408.8,6198206185.12,6631474874.85,7193598003.86,7074988707.21,7301472507.3,8039672174.4,7551084085.2,9105184653.5,9292130001.9,8669092057.05,9302180657.28,9871945639.38,10287033666.56,9455441252.04,7832754831.6,9499031328.99,9810676496.4,8880039037.8,8669090519.88,8906510388.8,8946322107,9324506674.05,9481562413.5,9584331411.93,9489654916.88,10528555700.64,9737764780.37,10190354226.12,10208232203.4,10142155000.56,10209797433.66,10082309653.55,9417663470.61,9783525213.42,9795873169.92,10302219188.5,10144780215.64,9780128155.36,10288499409.3,10160190570.99,9720949299.3,9318209310,9696742894.23,10564305113.2,11346531121.55,10987849605.81,NaN,NaN
Uruguay,4500096.47,6693121.14,7285665.52,12055320.5,8285671.56,7345412.1,7016680.85,13399688.92,12015682.3,14398806.38,18351804.64,15856089.48,15245938.53,9791528.96,10967344.13,17684828.39,17568872,14198835.87,21472878.9,20761944.24,20053182.5,22117511.59,16399292.31,19129574.13,16757736.35,12531396.22,15159260.79,30215695.56,23977766.58,26992370.24,27303598.53,30369315.9,31959680.1,23199961.14,19235599.2,42488176.23,41923950.18,47080176.78,37839414.22,31893035.65,47034822.9,22878391.92,58007989.82,74307324.52,65017990.24,84889530.96,81456571.98,81474031.53,92588027.69,133298277.84,124200479.59,128727770.78,143440488.67,NaN,NaN
Venezuela (Bolivarian Republic of),9999748.2,6992570.4,14969751.2,16948431.9,16949628.72,15450718.6,18480829.31,27664146.81,21947824.8,25212632.65,33104329.68,35801171.97,40402669.45,57348445.76,64043516.79,73356749.25,81773327.52,90209267.6,95520181.5,111219550.2,68445934.17,69035087.16,72078868.18,120760881.6,180319542,221646122.18,271200349.47,293537255.2,238457061.7,200080071.99,196852114.03,166771631.68,137232375.66,126228171.96,156576706.7,157490526.8,153153444.6,117026966.1,96460890.19,159250929.34,164710512.94,235072476.54,297615902.4,238044957.36,244719721.86,178459833.58,188579047.14,267021757.17,239312519.16,259568217.36,259351067.8,259349087.96,259349249.16,NaN,NaN
Viet Nam,14002520,15002250,9002790,10989735,12986000,12984660,66733580,83318650,173139070,172920300,127944600,160778475,133030620,120834300,193415040,196808850,268192320,183266880,95613210,87946020,168421680,213843420,316708810,297604400,340589103,380486400,307457406,426228660,421443660,422825088,614666900,536972157,559347804,865273864,803936084,982360028,909979902,1168311039,1203385976,1304098224,1042999293,1127270830,1205619405,1498801310.4,1022088175.3,925265852,1065111877.2,955118995.2,1476662300,1118869616.1,914411726.8,1102309364.4,1521388778.4,NaN,NaN
Yemen,NaN,NaN,NaN,NaN,NaN,14383.16,20264.48,34820.52,539366.88,99523.89,299999,509649.97,935095.59,1059853.92,4292483.22,2854300,1994595.24,9999777.63,12799945.55,10846200.16,11902372.28,11921574.06,15135268.85,16600050.38,17299736.3,14729518.58,8240139.45,16600250.91,16520608.8,19148717.42,15999960.27,12000324,7999792.6,9200044.53,10100170.62,8099700,19299752.97,15890157.46,14817227.52,14897709.58,16000194.14,11300339.2,4918258.08,16964598.6,3945451.6,8923551.84,26220152.04,17019849.12,13799994.72,23919512.1,13799929.8,11566011.6,25673550.88,NaN,NaN
Zambia,5280240.35,4499807.55,4599513.36,5999645.52,6000541.25,5999690.4,6500328.35,12000430.2,9125785.37,19676386.1,32795025.2,25000553.52,23999724.47,35899702.8,33700102.39,39800079.36,46199524.42,30999756.36,38172155.55,52999748.25,57600504,54083723.4,43299927.64,37775565.33,53351025.49,53814451.2,61816424.45,56080504.11,51799589.85,37900733.18,40091569.87,57300081.3,57900147.88,38000386.6,34000344.22,27500358.4,32599913.32,13199632.05,10621160.05,8000294,12999899.26,40335149.96,42815827.4,60176615.42,51636358.62,49224779.86,55754633.42,53215560.64,64145805.36,77615810.54,116484753,89724971.25,121146577.08,NaN,NaN
Zimbabwe,18459300.65,15730661.96,16083475.8,36963324.46,37962049.25,36426424.32,40918562.64,38423531.82,42913163.3,48852859.44,70788054.06,59820112.98,69719398.98,74699135.12,74700442.7,59700858.03,44774401.2,55023051.2,58720419.12,92274584.59,97406581.8,87351795.47,80731420.02,71297542.55,92334198.06,81228825.48,72826912.4,87473251.8,81486801.81,94129309.72,89102918.58,57197121.35,81622380,92436095.52,75773065.76,93813342.53,93907055.04,94998890.4,100001203.92,87401325,81999966.14,70742941.26,77498830.2,51595225.4,48402120.69,60543347.2,57419247.6,48550988,66133945.4,70500921.84,59563408.32,53222532.3,65302939.29,NaN,NaN
Ethiopia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29501390.98,39800164.5,45495913.84,81049500,54128228,75099712.38,79793491.06,76503928.96,63176367.8,97646560.88,34078152,81856269.6,80499493,84631267.15,106013411.01,111772449.6,118360306.8,156134729.66,155197802.16,179750702.88,171128433.96,NaN,NaN
USSR,859048286.22,1065796983.23,1349059229.12,1737964266,2243225069.08,2600283710.64,3011855532.12,3353782179.75,3672641104,4434629388.75,4969555758.3,5348082922.52,5912814422.03,6334432292.8,6913395342.68,6802401768.4,7025510518.41,7121991492.5,6914421531.1,7609253832.78,7687175841.88,8251615556.47,9364506781.86,9302421486.24,9865877452.83,10293054958.68,10514035673.4,10289185791.59,8767455125.88,7689438758.1,6868035120.54,4674536331.84,3497123675.85,2317815472.5,2275955693.67,2036699869.41,2453387836.2,2225843973.54,2291707455,2317574371.31,2484364714.52,1973660612.22,2180272497.85,2168094116.9,2443215841.58,2675298524.08,2987148478.76,3280817418.45,3302265828.82,3478151149.2,3717458598.1,3701920033.8,3790186944,NaN,NaN
Argentina,8390000,8610000,16670000,20000000,25000000,25510000,37040000,30660000,35050000,41000000,45000000,49000000,43840000,42000000,28000000,39200000,41700000,47720000,58920000,62650000,51170000,53300000,62200000,103800000,104600000,93000000,94500000,99100000,99400000,101400000,95700000,146600000,167700000,281800000,318800000,510300000,476400000,422700000,457300000,498220000,496500000,534590000,740660000,796420000,640410000,787680000,981350000,761960000,477060000,771250000,857190000,720910000,771680000,NaN,NaN
